"num","team","epa_rank","total_epa","norm_epa","unitless_epa","auto_epa","teleop_epa","endgame_epa","rp_1_epa","rp_2_epa","rp_3_epa","next_event_key","next_event_name","next_event_week","record","winrate"
"11","MORT","62","52.4","1661","1743","","","","","","","N/A","N/A","N/A","27-17-0","0.614"
"288","The RoboDawgs","63","51.5","1653","1736","","","","","","","N/A","N/A","N/A","6-9-0","0.400"
"74","Team CHAOS","64","51.1","1649","1733","","","","","","","N/A","N/A","N/A","17-8-0","0.680"
"569","Rambots 569","65","51","1649","1733","","","","","","","N/A","N/A","N/A","17-7-0","0.708"
"316","LUNATECS","66","51","1649","1733","","","","","","","N/A","N/A","N/A","10-9-0","0.526"
"181","Birds Of Prey","67","51","1649","1732","","","","","","","N/A","N/A","N/A","16-6-0","0.727"
"1405","Finney Falcons","68","50.9","1648","1732","","","","","","","N/A","N/A","N/A","17-5-0","0.773"
"835","The Sting","69","50.7","1647","1731","","","","","","","N/A","N/A","N/A","11-7-0","0.611"
"909","Junkyard Crew","70","50.6","1645","1730","","","","","","","N/A","N/A","N/A","10-2-0","0.833"
"852","ARC Robotics","71","50.5","1645","1729","","","","","","","N/A","N/A","N/A","10-7-0","0.588"
"383","Brazilian Machine","72","50.5","1645","1729","","","","","","","N/A","N/A","N/A","4-3-0","0.571"
"868","TechHOUNDS","73","49.8","1639","1725","","","","","","","N/A","N/A","N/A","7-5-0","0.583"
"102","The Gearheads","74","49.8","1639","1724","","","","","","","N/A","N/A","N/A","8-6-0","0.571"
"473","RoboDevils!!","75","49.7","1638","1724","","","","","","","N/A","N/A","N/A","11-10-0","0.524"
"157","AZTECHS","76","49.6","1638","1723","","","","","","","N/A","N/A","N/A","10-13-0","0.435"
"647","CYBERWOLVES","77","49.5","1637","1722","","","","","","","N/A","N/A","N/A","14-9-0","0.609"
"48","Team E.L.I.T.E.","78","49.4","1636","1721","","","","","","","N/A","N/A","N/A","34-14-0","0.708"
"358","Robotic Eagles","79","49.3","1636","1721","","","","","","","N/A","N/A","N/A","19-14-0","0.576"
"1051","Technical Terminators","80","48.7","1632","1717","","","","","","","N/A","N/A","N/A","13-8-0","0.619"
"957","SWARM - South and West Alba...","81","48.7","1632","1717","","","","","","","N/A","N/A","N/A","7-8-0","0.467"
"141","WOBOT","82","48.5","1630","1715","","","","","","","N/A","N/A","N/A","27-15-0","0.643"
"484","Roboforce","83","48.1","1628","1712","","","","","","","N/A","N/A","N/A","6-5-0","0.545"
"1030","Combined Minds","84","48","1628","1712","","","","","","","N/A","N/A","N/A","12-13-0","0.480"
"1057","The Blue Knights","85","48","1628","1712","","","","","","","N/A","N/A","N/A","15-6-0","0.714"
"1305","Ice Cubed","86","48","1628","1712","","","","","","","N/A","N/A","N/A","14-4-0","0.778"
"967","Iron Lions","87","47.9","1627","1711","","","","","","","N/A","N/A","N/A","9-3-0","0.750"
"219","Team Impact","88","47.8","1626","1710","","","","","","","N/A","N/A","N/A","7-1-0","0.875"
"1319","Flash","89","47.6","1625","1709","","","","","","","N/A","N/A","N/A","17-9-0","0.654"
"461","Westside Boiler Invasion","90","47.3","1624","1707","","","","","","","N/A","N/A","N/A","11-12-0","0.478"
"1126","SPARX","91","47.3","1623","1707","","","","","","","N/A","N/A","N/A","19-7-0","0.731"
"814","Megaforce","92","47.1","1622","1705","","","","","","","N/A","N/A","N/A","11-6-0","0.647"
"269","CooneyTech","93","47","1622","1705","","","","","","","N/A","N/A","N/A","20-8-0","0.714"
"306","CRT","94","47","1622","1705","","","","","","","N/A","N/A","N/A","10-8-0","0.556"
"213","The Dirty Birds","95","47","1622","1705","","","","","","","N/A","N/A","N/A","5-3-0","0.625"
"515","TechnoKnights","96","46.8","1621","1703","","","","","","","N/A","N/A","N/A","17-12-0","0.586"
"57","Leopards","97","46.6","1620","1702","","","","","","","N/A","N/A","N/A","21-8-0","0.724"
"1104","TechnoEagles","98","46.6","1620","1702","","","","","","","N/A","N/A","N/A","8-3-0","0.727"
"25","Raider Robotix","99","46.5","1620","1702","","","","","","","N/A","N/A","N/A","14-10-0","0.583"
"224","The Tribe","100","46.5","1619","1701","","","","","","","N/A","N/A","N/A","19-11-0","0.633"
