"num","team","epa_rank","total_epa","norm_epa","unitless_epa","auto_epa","teleop_epa","endgame_epa","rp_1_epa","rp_2_epa","rp_3_epa","next_event_key","next_event_name","next_event_week","record","winrate"
"2949","pwnage","63","3.7","1714","1741","","","","","","","N/A","N/A","N/A","18-8-0","0.692"
"88","TJ²","64","3.7","1714","1741","","","","","","","N/A","N/A","N/A","30-13-0","0.698"
"604","Quixilver","65","3.6","1711","1738","","","","","","","N/A","N/A","N/A","31-12-0","0.721"
"3302","TurboTrojans","66","3.6","1710","1737","","","","","","","N/A","N/A","N/A","21-18-0","0.538"
"271","Mechanical Marauders","67","3.6","1708","1734","","","","","","","N/A","N/A","N/A","30-14-0","0.682"
"2834","Bionic Black Hawks","68","3.6","1708","1734","","","","","","","N/A","N/A","N/A","28-29-0","0.491"
"343","Metal-In-Motion","69","3.6","1706","1731","","","","","","","N/A","N/A","N/A","38-12-0","0.760"
"175","Buzz Robotics","70","3.6","1706","1731","","","","","","","N/A","N/A","N/A","19-16-0","0.543"
"1629","Garrett Coalition (GaCo)","71","3.5","1700","1724","","","","","","","N/A","N/A","N/A","21-13-0","0.618"
"86","Team Resistance","72","3.5","1700","1724","","","","","","","N/A","N/A","N/A","18-7-0","0.720"
"118","Robonauts","73","3.5","1698","1722","","","","","","","N/A","N/A","N/A","28-14-0","0.667"
"624","CRyptonite","74","3.5","1698","1721","","","","","","","N/A","N/A","N/A","29-15-0","0.659"
"1540","Flaming Chickens","75","3.4","1697","1720","","","","","","","N/A","N/A","N/A","23-14-0","0.622"
"397","Knight Riders","76","3.4","1696","1719","","","","","","","N/A","N/A","N/A","21-21-0","0.500"
"234","Cyber Blue","77","3.4","1695","1718","","","","","","","N/A","N/A","N/A","25-18-0","0.581"
"20","The Rocketeers","78","3.4","1694","1717","","","","","","","N/A","N/A","N/A","27-16-0","0.628"
"2122","Team Tators","79","3.4","1693","1715","","","","","","","N/A","N/A","N/A","35-16-0","0.686"
"341","Miss Daisy","80","3.4","1693","1715","","","","","","","N/A","N/A","N/A","30-12-0","0.714"
"2836","Team Beta","81","3.4","1692","1714","","","","","","","N/A","N/A","N/A","14-6-0","0.700"
"103","Cybersonics","82","3.4","1691","1713","","","","","","","N/A","N/A","N/A","25-11-0","0.694"
"100","The Wildhats","83","3.3","1690","1711","","","","","","","N/A","N/A","N/A","29-13-0","0.690"
"126","Gael Force","84","3.3","1690","1711","","","","","","","N/A","N/A","N/A","23-14-0","0.622"
"337","Hard Working Hard Hats","85","3.3","1689","1710","","","","","","","N/A","N/A","N/A","25-21-0","0.543"
"3280","Rhode Rebels","86","3.3","1689","1710","","","","","","","N/A","N/A","N/A","26-12-0","0.684"
"2062","CORE 2062","87","3.3","1689","1710","","","","","","","N/A","N/A","N/A","25-16-0","0.610"
"303","The T.E.S.T. Team","88","3.3","1688","1709","","","","","","","N/A","N/A","N/A","17-9-0","0.654"
"1868","Space Cookies","89","3.3","1685","1706","","","","","","","N/A","N/A","N/A","24-13-0","0.649"
"2137","The Oxford RoboCats","90","3.3","1685","1706","","","","","","","N/A","N/A","N/A","32-23-0","0.582"
"1","The Juggernauts","91","3.3","1685","1705","","","","","","","N/A","N/A","N/A","26-25-0","0.510"
"704","Warriors","92","3.2","1681","1700","","","","","","","N/A","N/A","N/A","21-12-0","0.636"
"45","TechnoKats Robotics Team","93","3.2","1680","1699","","","","","","","N/A","N/A","N/A","24-14-0","0.632"
"1902","Exploding Bacon","94","3.2","1679","1697","","","","","","","N/A","N/A","N/A","25-17-0","0.595"
"226","Hammerheads","95","3.2","1679","1697","","","","","","","N/A","N/A","N/A","28-21-0","0.571"
"1421","Team CHAOS","96","3.2","1678","1695","","","","","","","N/A","N/A","N/A","33-12-0","0.733"
"79","Team 79 Krunch","97","3.1","1675","1691","","","","","","","N/A","N/A","N/A","20-21-0","0.488"
"706","Cyberhawks","98","3.1","1674","1691","","","","","","","N/A","N/A","N/A","21-8-0","0.724"
"2496","Tru Blu Patriots","99","3.1","1674","1690","","","","","","","N/A","N/A","N/A","14-8-0","0.636"
"123","Team - Cosmos","100","3.1","1674","1690","","","","","","","N/A","N/A","N/A","19-20-0","0.487"
