"num","team","epa_rank","total_epa","norm_epa","unitless_epa","auto_epa","teleop_epa","endgame_epa","rp_1_epa","rp_2_epa","rp_3_epa","next_event_key","next_event_name","next_event_week","record","winrate"
"525","Swartdogs","87","31.2","1745","1737","5.7","16.7","8.9","-0.1","0.77","","N/A","N/A","N/A","36-8-0","0.818"
"3986","Express-O","88","31.2","1744","1736","4.9","20.3","6","0.26","0.28","","N/A","N/A","N/A","32-15-0","0.681"
"4414","HighTide","89","31.1","1743","1735","4.9","18.3","8","0.38","0.71","","N/A","N/A","N/A","37-13-0","0.740"
"1640","Sab-BOT-age","90","31.1","1742","1734","5.4","19.3","6.4","0.13","0.37","","N/A","N/A","N/A","47-34-0","0.580"
"245","Adambots","91","31.1","1741","1734","5.4","19.2","6.4","0.1","0.52","","N/A","N/A","N/A","59-31-0","0.656"
"1718","The Fighting Pi","92","30.9","1738","1732","4.8","19.8","6.3","0.29","0.46","","N/A","N/A","N/A","46-20-0","0.697"
"176","Aces High","93","30.9","1737","1731","3.2","20.4","7.2","0.22","0.65","","N/A","N/A","N/A","54-13-0","0.806"
"401","Copperhead Robotics","94","30.8","1736","1730","4.6","20.3","5.8","0.21","0.38","","N/A","N/A","N/A","31-31-0","0.500"
"51","Wings of Fire","95","30.8","1736","1730","4.6","17.2","8.9","0.03","0.72","","N/A","N/A","N/A","42-22-0","0.656"
"1732","Hilltopper Robotics","96","30.8","1736","1730","3","18.5","9.3","0","0.69","","N/A","N/A","N/A","25-16-0","0.610"
"27","Team RUSH","97","30.8","1735","1730","3.2","19.9","7.7","0.37","0.62","","N/A","N/A","N/A","50-28-0","0.641"
"7179","Crossfire","98","30.7","1734","1729","5.3","21.1","4.4","0.21","0.03","","N/A","N/A","N/A","40-28-0","0.588"
"846","The Funky Monkeys","99","30.7","1734","1729","3.2","20.2","7.4","0.03","0.57","","N/A","N/A","N/A","33-12-0","0.733"
"1986","Team Titanium","100","30.7","1733","1728","3.8","17","9.9","0.08","0.85","","N/A","N/A","N/A","48-18-0","0.727"
