"num","team","epa_rank","total_epa","norm_epa","unitless_epa","auto_epa","teleop_epa","endgame_epa","rp_1_epa","rp_2_epa","rp_3_epa","next_event_key","next_event_name","next_event_week","record","winrate"
"1986","Team Titanium","15","76.4","1833","1751","21.9","23.7","30.8","-0.34","0.38","","N/A","N/A","N/A","15-4-0","0.789"
"2338","Gear It Forward","16","76","1830","1749","16.8","29.5","29.8","-0.34","0.34","","N/A","N/A","N/A","16-1-0","0.941"
"1410","The Kraken","17","75.6","1827","1747","21.5","25.2","28.9","-0.34","0.48","","N/A","N/A","N/A","15-1-0","0.938"
"188","Blizzard","18","75.6","1827","1747","25.6","24.9","25.1","-0.34","0.22","","N/A","N/A","N/A","17-1-0","0.944"
"2910","Jack in the Bot","19","75.5","1826","1746","22.6","32.3","20.6","-0.34","0.13","","N/A","N/A","N/A","33-3-0","0.917"
"2337","EngiNERDs","20","74.2","1816","1739","23.6","20.6","30","-0.34","0.56","","N/A","N/A","N/A","32-3-0","0.914"
"2471","Team Mean Machine","21","73.7","1812","1736","23.4","32.6","17.6","-0.34","0.07","","N/A","N/A","N/A","13-4-0","0.765"
"4911","CyberKnights","22","73","1807","1732","13.7","35.5","23.8","-0.34","0.13","","N/A","N/A","N/A","33-3-0","0.917"
"1720","PhyXTGears","23","72.8","1806","1731","20.7","25.2","27","-0.34","0.23","","N/A","N/A","N/A","15-3-0","0.833"
"16","Bomb Squad","24","72.8","1806","1731","22.2","26.1","24.6","-0.34","0.19","","N/A","N/A","N/A","13-2-0","0.867"
"3674","CloverBots","25","72.7","1805","1731","18.4","28.1","26.2","-0.34","0.15","","N/A","N/A","N/A","15-4-0","0.789"
"2468","Team Appreciate","26","72.6","1804","1730","22.4","22.5","27.7","-0.34","0.23","","N/A","N/A","N/A","15-3-0","0.833"
"3538","RoboJackets","27","72.6","1804","1730","22.3","25.7","24.6","-0.34","0.1","","N/A","N/A","N/A","16-2-0","0.889"
"1918","NC GEARS","28","71.8","1798","1725","17.9","28.6","25.3","-0.34","0.32","","N/A","N/A","N/A","17-2-0","0.895"
"176","Aces High","29","71.7","1797","1725","22.6","29.4","19.7","-0.34","0.07","","N/A","N/A","N/A","18-0-0","1.000"
"1023","Bedford Express","30","71.6","1796","1725","20.2","26.9","24.5","-0.34","0.37","","N/A","N/A","N/A","16-2-0","0.889"
"2052","KnightKrawler","31","71.3","1794","1723","20.3","21.6","29.4","-0.34","0.35","","N/A","N/A","N/A","13-3-0","0.813"
"4201","The Vitruvian Bots","32","71","1792","1721","22.1","25.2","23.8","-0.34","0.08","","N/A","N/A","N/A","17-0-0","1.000"
"1540","Flaming Chickens","33","70.3","1787","1717","23.2","26.9","20.2","-0.34","0.07","","N/A","N/A","N/A","14-3-0","0.824"
"2767","Stryke Force","34","69","1777","1710","25.7","22.7","20.6","-0.34","0.05","","N/A","N/A","N/A","12-5-0","0.706"
"115","MVRT","35","68","1769","1705","23.3","23","21.7","-0.34","0.27","","N/A","N/A","N/A","15-5-0","0.750"
"4472","SuperNOVA","36","67.5","1765","1702","15.6","25.7","26.2","-0.34","0.27","","N/A","N/A","N/A","15-3-0","0.833"
"294","Beach Cities Robotics","37","67.2","1763","1700","18.2","19.7","29.3","-0.34","0.49","","N/A","N/A","N/A","11-3-0","0.786"
"5413","Stellar Robotics","38","66.7","1759","1697","20.5","18","28.2","-0.34","0.35","","N/A","N/A","N/A","8-3-0","0.727"
"111","WildStang","39","66.5","1757","1696","16.7","26.6","23.2","-0.34","0.12","","N/A","N/A","N/A","10-4-0","0.714"
"4522","Team SCREAM","40","66.2","1755","1695","22.2","22.6","21.4","-0.34","-0.03","","N/A","N/A","N/A","14-5-0","0.737"
"8","Paly Robotics","41","66.1","1754","1694","22","18.2","25.9","-0.34","0.17","","N/A","N/A","N/A","14-2-0","0.875"
"6560","Charging Champions","42","66.1","1754","1694","29.1","19","17.9","-0.34","0.1","","N/A","N/A","N/A","14-6-0","0.700"
"5687","The Outliers","43","65.9","1753","1693","18","20.6","27.3","-0.34","0.42","","N/A","N/A","N/A","10-5-0","0.667"
"4414","HighTide","44","65.7","1751","1692","22.4","26.2","17","-0.34","0.18","","N/A","N/A","N/A","10-3-0","0.769"
"3937","Breakaway","45","65.7","1751","1692","18.7","23.4","23.6","-0.34","0.01","","N/A","N/A","N/A","10-5-0","0.667"
"340","G.R.R. (Greater Rochester R...","46","65.4","1749","1690","18.8","24.2","22.4","-0.34","0.12","","N/A","N/A","N/A","15-0-0","1.000"
"3750","Gator Robotics","47","65.1","1747","1689","17.7","28.9","18.6","-0.34","0.07","","N/A","N/A","N/A","8-3-0","0.727"
"1756","Argos","48","64.3","1741","1684","17.8","20.5","26","-0.34","0.25","","N/A","N/A","N/A","9-6-0","0.600"
"3875","Red Storm Robotics","49","64.3","1740","1684","16.3","16.7","31.2","-0.34","0.5","","N/A","N/A","N/A","23-10-0","0.697"
"610","Crescent Coyotes","50","64.2","1740","1684","24.6","22.7","17","-0.34","0.04","","N/A","N/A","N/A","10-6-0","0.625"
"876","Thunder Robotics","51","64.2","1740","1683","17.6","15.3","31.3","-0.34","0.35","","N/A","N/A","N/A","12-3-0","0.800"
"1771","North Gwinnett Robotics","52","64","1739","1682","19.6","18.1","26.3","-0.34","0.25","","N/A","N/A","N/A","17-1-0","0.944"
"133","B.E.R.T.","53","63.7","1736","1681","17.5","18.4","27.8","-0.34","0.16","","N/A","N/A","N/A","13-4-0","0.765"
"7457","suPURDUEper Robotics","54","63.6","1736","1680","14.2","24.6","24.9","-0.34","0.23","","N/A","N/A","N/A","14-4-0","0.778"
"4087","Voodoo Voltage","55","63.3","1733","1678","20.4","20.1","22.8","-0.34","0.12","","N/A","N/A","N/A","13-2-0","0.867"
"1325","Inverse Paradox","56","63.1","1732","1677","16.5","15.6","31.1","-0.34","0.34","","N/A","N/A","N/A","15-4-0","0.789"
"3683","Team DAVE","57","62.9","1730","1676","13.3","28.6","21.1","-0.34","0.21","","N/A","N/A","N/A","17-1-0","0.944"
"226","Hammerheads","58","62.9","1730","1676","13.1","18.2","31.6","-0.34","0.41","","N/A","N/A","N/A","15-4-0","0.789"
"3928","Team Neutrino","59","62.6","1728","1675","20.6","23.1","18.9","-0.34","0.07","","N/A","N/A","N/A","15-5-0","0.750"
"1816",""The Green Machine"","60","62.3","1725","1673","21","13.5","27.8","-0.34","0.4","","N/A","N/A","N/A","14-1-0","0.933"
"1339","AngelBotics","61","62.2","1725","1672","18.6","20.2","23.4","-0.34","0.14","","N/A","N/A","N/A","13-3-0","0.813"
"4481","Team Rembrandts","62","62.1","1724","1672","17","21.2","23.9","-0.34","0.38","","N/A","N/A","N/A","11-4-0","0.733"
"1787","The Flying Circuits","63","61.9","1723","1671","13.1","23.7","25.1","-0.34","0.15","","N/A","N/A","N/A","14-1-0","0.933"
"4539","KAOTIC Robotics","64","61.7","1721","1669","17.9","15.4","28.3","-0.34","0.41","","N/A","N/A","N/A","6-5-0","0.545"
"3847","Spectrum   -△◅","65","61.6","1720","1669","15.6","20.1","25.9","-0.34","0.18","","N/A","N/A","N/A","17-1-0","0.944"
"4130","The Blue Devils","66","61.5","1719","1668","19.3","17.6","24.6","-0.34","0.08","","N/A","N/A","N/A","18-0-0","1.000"
"3641","The Flying Toasters","67","61","1715","1666","20","15.2","25.8","-0.34","0.4","","N/A","N/A","N/A","13-6-0","0.684"
"836","The RoboBees","68","60.9","1715","1665","22.3","18.9","19.7","-0.34","0.19","","N/A","N/A","N/A","9-7-0","0.563"
"2614","Mountaineer Area RoboticS (...","69","60.7","1714","1664","17.3","14.7","28.7","-0.34","0.38","","N/A","N/A","N/A","11-5-0","0.688"
"1519","Mechanical Mayhem","70","60.7","1714","1664","22.4","14.3","24","-0.34","0.34","","N/A","N/A","N/A","10-5-0","0.667"
"2883","F.R.E.D (FIRST Robotics Eng...","71","60.6","1712","1663","13.3","19.1","28.2","-0.34","0.28","","N/A","N/A","N/A","9-4-0","0.692"
"4020","Cyber Tribe","72","60.5","1712","1663","23.3","18.4","18.8","-0.34","0.1","","N/A","N/A","N/A","14-1-0","0.933"
"6329","The Bucks' Wrath","73","60.5","1712","1663","15.4","15.6","29.4","-0.34","0.42","","N/A","N/A","N/A","14-4-0","0.778"
"51","Wings of Fire","74","60.4","1711","1662","14.1","21.6","24.7","-0.34","0.24","","N/A","N/A","N/A","12-4-0","0.750"
"4451","ROBOTZ Garage","75","60.2","1710","1661","20.7","17.4","22.1","-0.34","0.19","","N/A","N/A","N/A","8-6-0","0.571"
"5676","The H.E.R.O.E.S","76","60","1708","1660","16.3","13.7","30.1","-0.34","0.34","","N/A","N/A","N/A","14-4-0","0.778"
"2987","Rogue Robotics","77","59.6","1705","1658","19.5","12.9","27.3","-0.34","0.35","","N/A","N/A","N/A","10-6-0","0.625"
"503","25 Years of Frog Force","78","59.4","1703","1657","16.8","18.7","23.9","-0.34","0.06","","N/A","N/A","N/A","14-4-0","0.778"
"865","WARP7","79","59.3","1703","1657","16.3","13.9","29.2","-0.34","0.26","","N/A","N/A","N/A","16-3-0","0.842"
"862","Lightning Robotics","80","59.3","1703","1656","17.9","16","25.3","-0.34","0.36","","N/A","N/A","N/A","14-4-0","0.778"
"1610","⛴ Blackwater Robotics ⛴","81","59","1701","1655","15.9","26.9","16.3","-0.34","-0.08","","N/A","N/A","N/A","13-7-0","0.650"
"1507","Warlocks","82","59","1700","1654","22.1","15.2","21.7","-0.34","0.1","","N/A","N/A","N/A","7-5-0","0.583"
"177","Bobcat Robotics","83","58.9","1700","1654","17.1","19.7","22.1","-0.34","0.22","","N/A","N/A","N/A","16-2-0","0.889"
"1425","Error Code Xero","84","58.9","1700","1654","22.7","17.4","18.8","-0.34","-0.03","","N/A","N/A","N/A","13-8-0","0.619"
"3322","Eagle Evolution","85","58.7","1699","1653","18.2","20.8","19.7","-0.34","0.19","","N/A","N/A","N/A","14-4-0","0.778"
"365","Miracle Workerz","86","58.7","1699","1653","18.3","16.2","24.3","-0.34","0.21","","N/A","N/A","N/A","16-3-0","0.842"
"2451","PWNAGE","87","58.7","1698","1653","18.2","17.7","22.8","-0.34","0.2","","N/A","N/A","N/A","9-3-0","0.750"
"6637","BetaWolves","88","58.6","1698","1653","22.8","11.2","24.6","-0.34","0.05","","N/A","N/A","N/A","14-3-0","0.824"
"3293","OtterBots","89","58.4","1696","1651","15.4","20.1","22.9","-0.34","0.14","","N/A","N/A","N/A","13-2-0","0.867"
"3663","CPR - Cedar Park Robotics","90","58.3","1695","1651","14.9","22.8","20.7","-0.34","0.05","","N/A","N/A","N/A","13-6-0","0.684"
"2491","NoMythic","91","58.1","1693","1649","17.4","16.1","24.6","-0.34","0.16","","N/A","N/A","N/A","15-1-0","0.938"
"319","Big Bad Bob","92","57.9","1692","1649","20.2","11","26.7","-0.34","0.21","","N/A","N/A","N/A","9-9-0","0.500"
"1736","Robot Casserole","93","57.8","1692","1648","17.5","15.7","24.7","-0.34","0.1","","N/A","N/A","N/A","6-5-0","0.545"
"88","TJ²","94","57.7","1691","1648","22.6","13.7","21.4","-0.34","0.22","","N/A","N/A","N/A","14-4-0","0.778"
"4909","Bionics","95","57.7","1691","1648","15.2","15.3","27.3","-0.34","0.29","","N/A","N/A","N/A","15-3-0","0.833"
"1807","Redbird Robotics","96","57.3","1688","1645","13","20.4","24","-0.34","0.17","","N/A","N/A","N/A","13-4-0","0.765"
"5561","Raider Robotics","97","57.3","1688","1645","13.6","13.3","30.4","-0.34","0.33","","N/A","N/A","N/A","24-10-0","0.706"
"2659","RoboWarriors","98","56.9","1684","1643","19.9","18.1","18.9","-0.34","-0.06","","N/A","N/A","N/A","7-6-0","0.538"
"3647","Millennium Falcons","99","56.8","1684","1642","19.9","20.5","16.5","-0.34","0.17","","N/A","N/A","N/A","12-2-0","0.857"
"3339","BumbleB","100","56.6","1682","1641","20.5","14.8","21.3","-0.34","0.33","","N/A","N/A","N/A","14-3-0","0.824"
