"num","team","epa_rank","total_epa","norm_epa","unitless_epa","auto_epa","teleop_epa","endgame_epa","rp_1_epa","rp_2_epa","rp_3_epa","next_event_key","next_event_name","next_event_week","record","winrate"
"503","25 Years of Frog Force","65","16.6","1637","1660","","","","","","","N/A","N/A","N/A","32-16-0","0.667"
"1280","Ragin' C-Biscuits","66","16.6","1637","1660","","","","","","","N/A","N/A","N/A","15-8-0","0.652"
"86","Team Resistance","67","16.5","1636","1658","","","","","","","N/A","N/A","N/A","10-8-0","0.556"
"64","Gila Monsters","68","16.5","1635","1657","","","","","","","N/A","N/A","N/A","35-19-0","0.648"
"703","Team Phoenix","69","16.4","1633","1656","","","","","","","N/A","N/A","N/A","15-8-0","0.652"
"20","The Rocketeers","70","16.3","1632","1654","","","","","","","N/A","N/A","N/A","16-7-0","0.696"
"1213","GROVES","71","16.3","1632","1654","","","","","","","N/A","N/A","N/A","14-12-0","0.538"
"1503","Spartonics","72","16.2","1631","1654","","","","","","","N/A","N/A","N/A","22-17-0","0.564"
"191","X-CATS","73","16.1","1630","1652","","","","","","","N/A","N/A","N/A","9-5-0","0.643"
"716","Who'sCTEKS","74","16.1","1630","1652","","","","","","","N/A","N/A","N/A","24-13-0","0.649"
"573","Mech Warriors","75","15.9","1627","1649","","","","","","","N/A","N/A","N/A","17-14-0","0.548"
"1376","The Spaceballs","76","15.9","1627","1649","","","","","","","N/A","N/A","N/A","7-0-0","1.000"
"93","NEW Apple Corps","77","15.9","1626","1648","","","","","","","N/A","N/A","N/A","17-10-0","0.630"
"175","Buzz Robotics","78","15.9","1626","1648","","","","","","","N/A","N/A","N/A","12-5-0","0.706"
"1218","SCH Robotics","79","15.8","1626","1648","","","","","","","N/A","N/A","N/A","12-8-0","0.600"
"128","The Botcats","80","15.8","1625","1647","","","","","","","N/A","N/A","N/A","9-5-0","0.643"
"435","Robodogs","81","15.8","1625","1647","","","","","","","N/A","N/A","N/A","5-4-0","0.556"
"121","Rhode Warriors","82","15.7","1624","1646","","","","","","","N/A","N/A","N/A","4-5-0","0.444"
"846","The Funky Monkeys","83","15.7","1623","1645","","","","","","","N/A","N/A","N/A","12-10-0","0.545"
"1251","TechTigers Robotics","84","15.6","1622","1644","","","","","","","N/A","N/A","N/A","25-10-0","0.714"
"224","The Tribe","85","15.4","1619","1641","","","","","","","N/A","N/A","N/A","13-8-0","0.619"
"1031","The Boilermakers","86","15.4","1619","1640","","","","","","","N/A","N/A","N/A","9-7-0","0.563"
"397","Knight Riders","87","15.2","1616","1638","","","","","","","N/A","N/A","N/A","17-9-0","0.654"
"854","Iron Bears","88","15.2","1616","1638","","","","","","","N/A","N/A","N/A","15-13-0","0.536"
"272","Cyber Crusaders","89","15.2","1616","1638","","","","","","","N/A","N/A","N/A","14-7-0","0.667"
"1636","Reds Robotics","90","15.2","1616","1637","","","","","","","N/A","N/A","N/A","12-4-0","0.750"
"47","Chief Delphi","91","15.2","1615","1637","","","","","","","N/A","N/A","N/A","23-22-0","0.511"
"180","S.P.A.M.","92","15.1","1614","1635","","","","","","","N/A","N/A","N/A","21-15-0","0.583"
"1466","Webb Robotics","93","15.1","1614","1635","","","","","","","N/A","N/A","N/A","16-8-0","0.667"
"228","GUS","94","15.1","1613","1635","","","","","","","N/A","N/A","N/A","15-7-0","0.682"
"107","Team R.O.B.O.T.I.C.S.","95","15","1613","1634","","","","","","","N/A","N/A","N/A","24-17-0","0.585"
"1595","The Dragons","96","14.9","1612","1633","","","","","","","N/A","N/A","N/A","10-2-0","0.833"
"840","Aragon Robotics Team","97","14.9","1610","1632","","","","","","","N/A","N/A","N/A","11-7-0","0.611"
"1403","Team 1403 Cougar Robotics","98","14.8","1610","1632","","","","","","","N/A","N/A","N/A","20-14-0","0.588"
"234","Cyber Blue","99","14.8","1610","1631","","","","","","","N/A","N/A","N/A","8-11-0","0.421"
"469","Las Guerrillas","100","14.8","1609","1630","","","","","","","N/A","N/A","N/A","16-15-0","0.516"
"281","The GreenVillains","101","14.8","1609","1630","","","","","","","N/A","N/A","N/A","11-21-0","0.344"
"75","RoboRaiders","102","14.7","1608","1629","","","","","","","N/A","N/A","N/A","13-6-0","0.684"
"935","RaileRobotics","103","14.7","1608","1629","","","","","","","N/A","N/A","N/A","12-5-0","0.706"
"157","AZTECHS","104","14.7","1607","1629","","","","","","","N/A","N/A","N/A","10-13-0","0.435"
"858","Demons Robotics","105","14.6","1607","1628","","","","","","","N/A","N/A","N/A","16-9-0","0.640"
"269","CooneyTech","106","14.6","1606","1627","","","","","","","N/A","N/A","N/A","14-10-0","0.583"
"1480","Robatos Locos","107","14.6","1606","1627","","","","","","","N/A","N/A","N/A","6-6-0","0.500"
"604","Quixilver","108","14.5","1605","1626","","","","","","","N/A","N/A","N/A","9-4-0","0.692"
"1680","Fort Erie Secondary School","109","14.4","1604","1625","","","","","","","N/A","N/A","N/A","18-16-0","0.529"
"1539","Clover Eagle Robotics","110","14.3","1602","1624","","","","","","","N/A","N/A","N/A","19-14-0","0.576"
"322","Team Knight Riders","111","14.3","1602","1623","","","","","","","N/A","N/A","N/A","19-17-0","0.528"
"1596","The Instigators","112","14.3","1602","1623","","","","","","","N/A","N/A","N/A","20-13-0","0.606"
"1205","Badgerbots","113","14.2","1600","1621","","","","","","","N/A","N/A","N/A","8-5-0","0.615"
"1425","Error Code Xero","114","14.2","1600","1621","","","","","","","N/A","N/A","N/A","13-6-0","0.684"
"8","Paly Robotics","115","14.2","1599","1621","","","","","","","N/A","N/A","N/A","10-5-0","0.667"
"904","D Cubed","116","14","1598","1619","","","","","","","N/A","N/A","N/A","11-19-0","0.367"
"1279","Cold Fusion","117","14","1597","1618","","","","","","","N/A","N/A","N/A","17-8-0","0.680"
"537","Charger Robotics","118","14","1596","1617","","","","","","","N/A","N/A","N/A","17-9-0","0.654"
"639","Code Red Robotics","119","14","1596","1617","","","","","","","N/A","N/A","N/A","10-7-0","0.588"
"288","The RoboDawgs","120","13.9","1596","1617","","","","","","","N/A","N/A","N/A","10-9-0","0.526"
"395","2 Train Robotics","121","13.9","1596","1617","","","","","","","N/A","N/A","N/A","22-13-0","0.629"
"903","RoboTroopers","122","13.9","1595","1616","","","","","","","N/A","N/A","N/A","13-15-0","0.464"
"1124","UberBots","123","13.9","1595","1616","","","","","","","N/A","N/A","N/A","7-7-0","0.500"
"945","Team Banana","124","13.8","1594","1615","","","","","","","N/A","N/A","N/A","12-7-0","0.632"
"476","Wildcats","125","13.7","1593","1614","","","","","","","N/A","N/A","N/A","8-11-0","0.421"
"473","RoboDevils!!","126","13.7","1592","1613","","","","","","","N/A","N/A","N/A","15-9-0","0.625"
"772","Sabre Bytes Robotics","127","13.7","1592","1613","","","","","","","N/A","N/A","N/A","18-15-0","0.545"
"877","Pi Rho 'botics @ North Star","128","13.7","1592","1613","","","","","","","N/A","N/A","N/A","5-7-0","0.417"
"624","CRyptonite","129","13.7","1592","1613","","","","","","","N/A","N/A","N/A","12-10-0","0.545"
"808","Mechanical Mayhem","130","13.6","1590","1611","","","","","","","N/A","N/A","N/A","8-12-0","0.400"
"341","Miss Daisy","131","13.4","1588","1609","","","","","","","N/A","N/A","N/A","9-11-0","0.450"
"276","Madcows!","132","13.4","1587","1608","","","","","","","N/A","N/A","N/A","6-6-0","0.500"
"84","Chuck 84","133","13.4","1587","1608","","","","","","","N/A","N/A","N/A","8-6-0","0.571"
"1444","Lightning","134","13.3","1587","1607","","","","","","","N/A","N/A","N/A","4-2-0","0.667"
"22","Double Deuce","135","13.3","1586","1607","","","","","","","N/A","N/A","N/A","17-11-0","0.607"
"1525","Deerfield High School Warriors","136","13.3","1586","1607","","","","","","","N/A","N/A","N/A","4-7-0","0.364"
"201","The FEDS","137","13.3","1586","1606","","","","","","","N/A","N/A","N/A","15-10-0","0.600"
"447","Team Roboto","138","13.3","1586","1606","","","","","","","N/A","N/A","N/A","9-4-0","0.692"
"57","Leopards","139","13.3","1585","1606","","","","","","","N/A","N/A","N/A","15-14-0","0.517"
"271","Mechanical Marauders","140","13.2","1585","1605","","","","","","","N/A","N/A","N/A","11-10-0","0.524"
"316","LUNATECS","141","13.2","1585","1605","","","","","","","N/A","N/A","N/A","13-12-0","0.520"
"1390","MEKHEADS","142","13.1","1583","1604","","","","","","","N/A","N/A","N/A","14-4-0","0.778"
"773","Kingsville CavalGears","143","13","1582","1603","","","","","","","N/A","N/A","N/A","8-4-0","0.667"
"614","Night Hawks","144","13","1582","1602","","","","","","","N/A","N/A","N/A","4-3-0","0.571"
"612","Chantilly Robotics","145","12.8","1579","1599","","","","","","","N/A","N/A","N/A","4-3-0","0.571"
"1022","Archer GEeks","146","12.8","1578","1599","","","","","","","N/A","N/A","N/A","4-3-0","0.571"
"354","G-House Pirates","147","12.8","1578","1599","","","","","","","N/A","N/A","N/A","8-6-0","0.571"
"364","Team Fusion 364","148","12.7","1577","1597","","","","","","","N/A","N/A","N/A","9-10-0","0.474"
"1167","Knightmares","149","12.7","1577","1597","","","","","","","N/A","N/A","N/A","11-5-0","0.688"
"7","Team007","150","12.7","1576","1597","","","","","","","N/A","N/A","N/A","4-3-0","0.571"
"95","Grasshoppers","151","12.7","1576","1596","","","","","","","N/A","N/A","N/A","4-3-0","0.571"
"1083","Team Emoticons","152","12.7","1576","1596","","","","","","","N/A","N/A","N/A","14-16-0","0.467"
"1127","Lotus Robotics","153","12.6","1576","1596","","","","","","","N/A","N/A","N/A","8-3-0","0.727"
"706","Cyberhawks","154","12.6","1575","1596","","","","","","","N/A","N/A","N/A","6-8-0","0.429"
"1404","Shocks","155","12.5","1574","1595","","","","","","","N/A","N/A","N/A","5-3-0","0.625"
"195","CyberKnights","156","12.5","1574","1594","","","","","","","N/A","N/A","N/A","11-15-0","0.423"
"1450","XQ Robotix","157","12.5","1574","1594","","","","","","","N/A","N/A","N/A","6-4-0","0.600"
"1","The Juggernauts","158","12.5","1573","1593","","","","","","","N/A","N/A","N/A","15-17-0","0.469"
"1391","The Metal Moose","159","12.5","1573","1593","","","","","","","N/A","N/A","N/A","11-8-0","0.579"
"1100","Inverse Polarity","160","12.4","1572","1592","","","","","","","N/A","N/A","N/A","10-12-0","0.455"
"188","Blizzard","161","12.3","1571","1592","","","","","","","N/A","N/A","N/A","13-9-0","0.591"
"383","Brazilian Machine","162","12.3","1571","1591","","","","","","","N/A","N/A","N/A","12-5-0","0.706"
"991","BroncoBots","163","12.3","1571","1591","","","","","","","N/A","N/A","N/A","9-7-0","0.563"
"292","PantherTech","164","12.3","1570","1590","","","","","","","N/A","N/A","N/A","2-8-0","0.200"
"710","Panther Bot","165","12.2","1569","1589","","","","","","","N/A","N/A","N/A","13-10-0","0.565"
"155","The TechnoNuts","166","12.2","1568","1588","","","","","","","N/A","N/A","N/A","4-3-0","0.571"
"65","The Huskie Brigade","167","12.1","1568","1588","","","","","","","N/A","N/A","N/A","18-20-0","0.474"
"694","StuyPulse","168","12.1","1567","1587","","","","","","","N/A","N/A","N/A","21-16-0","0.568"
"1548","Highlanders","169","12.1","1567","1587","","","","","","","N/A","N/A","N/A","7-6-0","0.538"
"1402","Freedom FORCE","170","12","1566","1586","","","","","","","N/A","N/A","N/A","17-18-0","0.486"
"1027","Mechatronic Maniacs","171","12","1566","1586","","","","","","","N/A","N/A","N/A","4-5-0","0.444"
"1257","Parallel Universe","172","12","1565","1585","","","","","","","N/A","N/A","N/A","15-9-0","0.625"
"486","Positronic Panthers","173","11.9","1565","1585","","","","","","","N/A","N/A","N/A","10-9-0","0.526"
"1286","Kevlar Cranes","174","11.9","1565","1585","","","","","","","N/A","N/A","N/A","9-9-0","0.500"
"1626","Falcon Robotics","175","11.9","1565","1585","","","","","","","N/A","N/A","N/A","11-8-0","0.579"
"1511","Rolling Thunder","176","11.8","1563","1583","","","","","","","N/A","N/A","N/A","22-13-0","0.629"
"1184","Cobra Robotics","177","11.8","1562","1582","","","","","","","N/A","N/A","N/A","11-3-0","0.786"
"280","TnT","178","11.8","1562","1582","","","","","","","N/A","N/A","N/A","9-9-0","0.500"
"549","DevilDawgs","179","11.8","1562","1582","","","","","","","N/A","N/A","N/A","5-2-0","0.714"
"1249","Robo Rats","180","11.7","1562","1582","","","","","","","N/A","N/A","N/A","17-10-0","0.630"
"79","Team 79 Krunch","181","11.7","1562","1582","","","","","","","N/A","N/A","N/A","20-18-0","0.526"
"1113","Urban Assault","182","11.7","1561","1581","","","","","","","N/A","N/A","N/A","8-3-0","0.727"
"514","Entropy","183","11.7","1561","1581","","","","","","","N/A","N/A","N/A","4-3-0","0.571"
"648","QC ELITE  Flaming Squirrels","184","11.7","1561","1581","","","","","","","N/A","N/A","N/A","10-5-0","0.667"
"114","Eaglestrike","185","11.6","1560","1580","","","","","","","N/A","N/A","N/A","8-12-0","0.400"
"301","P.R.O.B.O.T.S.","186","11.6","1560","1580","","","","","","","N/A","N/A","N/A","24-17-0","0.585"
"42","P.A.R.T.S. (Precision Alvir...","187","11.6","1560","1580","","","","","","","N/A","N/A","N/A","7-4-0","0.636"
"869","PowerCord","188","11.6","1560","1580","","","","","","","N/A","N/A","N/A","15-5-0","0.750"
"34","Rockets","189","11.5","1559","1579","","","","","","","N/A","N/A","N/A","14-17-0","0.452"
"1219","Iron Eagles","190","11.5","1558","1578","","","","","","","N/A","N/A","N/A","10-7-0","0.588"
"1649","Lakerbotics","191","11.5","1558","1578","","","","","","","N/A","N/A","N/A","10-4-0","0.714"
"496","Royals","192","11.5","1557","1577","","","","","","","N/A","N/A","N/A","6-6-0","0.500"
"1084","IronColts","193","11.4","1557","1577","","","","","","","N/A","N/A","N/A","15-8-0","0.652"
"1341","The Renegades","194","11.4","1557","1577","","","","","","","N/A","N/A","N/A","4-5-0","0.444"
"527","Red Dragons","195","11.4","1557","1577","","","","","","","N/A","N/A","N/A","3-4-0","0.429"
"81","MetalHeads","196","11.4","1557","1577","","","","","","","N/A","N/A","N/A","5-6-0","0.455"
"1675","UPS (Ultimate Protection Sq...","197","11.4","1557","1576","","","","","","","N/A","N/A","N/A","8-11-0","0.421"
"1266","The Devil Duckies","198","11.3","1555","1575","","","","","","","N/A","N/A","N/A","10-13-0","0.435"
"997","Spartan Robotics","199","11.3","1555","1574","","","","","","","N/A","N/A","N/A","8-6-0","0.571"
"457","⚙️ Grease Monkeys ⚙️","200","11.2","1553","1573","","","","","","","N/A","N/A","N/A","8-14-0","0.364"
"53","Area 53","201","11.2","1553","1573","","","","","","","N/A","N/A","N/A","2-5-0","0.286"
"1370","Thermogenesis","202","11.1","1552","1572","","","","","","","N/A","N/A","N/A","1-5-0","0.167"
"1646","Precision Guessworks","203","11.1","1552","1572","","","","","","","N/A","N/A","N/A","12-8-0","0.600"
"9","Roosevelt RoboRiders","204","11.1","1552","1572","","","","","","","N/A","N/A","N/A","7-5-0","0.583"
"753","High Desert Droids","205","11.1","1551","1571","","","","","","","N/A","N/A","N/A","3-2-0","0.600"
"1139","The Chamblee Gear Grinders","206","11","1551","1571","","","","","","","N/A","N/A","N/A","7-4-0","0.636"
"1287","Aluminum Assault","207","11","1550","1570","","","","","","","N/A","N/A","N/A","6-10-0","0.375"
"546","Technotics","208","11","1550","1570","","","","","","","N/A","N/A","N/A","9-12-0","0.429"
"1517","AMP'D UP","209","11","1550","1569","","","","","","","N/A","N/A","N/A","3-4-0","0.429"
"131","CHAOS","210","10.9","1549","1569","","","","","","","N/A","N/A","N/A","3-4-0","0.429"
"85","B.O.B. (Built on Brains)","211","10.9","1549","1568","","","","","","","N/A","N/A","N/A","23-18-0","0.561"
"11","MORT","212","10.9","1548","1568","","","","","","","N/A","N/A","N/A","14-16-0","0.467"
"386","Team Voltage","213","10.9","1548","1568","","","","","","","N/A","N/A","N/A","10-9-0","0.526"
"108","SigmaC@T Robotics Team","214","10.8","1548","1567","","","","","","","N/A","N/A","N/A","21-22-0","0.488"
"1368","Perpetual Motion","215","10.8","1548","1567","","","","","","","N/A","N/A","N/A","7-4-0","0.636"
"967","Iron Lions","216","10.8","1547","1567","","","","","","","N/A","N/A","N/A","4-3-0","0.571"
"768","TechnoWarriors","217","10.7","1546","1566","","","","","","","N/A","N/A","N/A","4-3-0","0.571"
"988","Steel Phoenix","218","10.7","1546","1565","","","","","","","N/A","N/A","N/A","7-6-0","0.538"
"230","Gaelhawks","219","10.7","1545","1565","","","","","","","N/A","N/A","N/A","11-14-0","0.440"
"1272","Tyrannikal Mechanikal","220","10.7","1545","1565","","","","","","","N/A","N/A","N/A","2-5-0","0.286"
"701","RoboVikes","221","10.6","1544","1564","","","","","","","N/A","N/A","N/A","4-3-0","0.571"
"178","The 2nd Law Enforcers","222","10.6","1544","1564","","","","","","","N/A","N/A","N/A","14-8-0","0.636"
"294","Beach Cities Robotics","223","10.6","1543","1563","","","","","","","N/A","N/A","N/A","4-3-0","0.571"
"138","Entropy","224","10.5","1543","1563","","","","","","","N/A","N/A","N/A","5-2-0","0.714"
"1577","Steampunk","225","10.5","1543","1563","","","","","","","N/A","N/A","N/A","4-3-0","0.571"
"1183","the peasants","226","10.5","1542","1562","","","","","","","N/A","N/A","N/A","7-2-0","0.778"
"1584","Pirates","227","10.5","1542","1562","","","","","","","N/A","N/A","N/A","6-7-0","0.462"
"1510","Wildcats","228","10.5","1542","1561","","","","","","","N/A","N/A","N/A","13-6-0","0.684"
"650","Hella's Angels","229","10.4","1541","1560","","","","","","","N/A","N/A","N/A","2-5-0","0.286"
"1071","Team MAX","230","10.4","1541","1560","","","","","","","N/A","N/A","N/A","14-10-0","0.583"
"451","Cat Attack Robotics","231","10.3","1540","1559","","","","","","","N/A","N/A","N/A","10-9-0","0.526"
"1153","Timberwolves","232","10.3","1540","1559","","","","","","","N/A","N/A","N/A","3-4-0","0.429"
"1546","Chaos, Inc.","233","10.3","1540","1559","","","","","","","N/A","N/A","N/A","4-3-0","0.571"
"878","Metal Gear","234","10.3","1539","1559","","","","","","","N/A","N/A","N/A","6-6-0","0.500"
"1597","BxAero","235","10.3","1539","1559","","","","","","","N/A","N/A","N/A","16-13-0","0.552"
"1648","G3 Robotics","236","10.3","1539","1559","","","","","","","N/A","N/A","N/A","8-14-0","0.364"
"1647","Iron Devils","237","10.3","1539","1559","","","","","","","N/A","N/A","N/A","10-11-0","0.476"
"590","Chahta Warriors","238","10.3","1539","1558","","","","","","","N/A","N/A","N/A","6-3-0","0.667"
"177","Bobcat Robotics","239","10.2","1538","1558","","","","","","","N/A","N/A","N/A","12-13-0","0.480"
"1345","Platinum Dragons","240","10.2","1537","1557","","","","","","","N/A","N/A","N/A","9-11-0","0.450"
"303","The T.E.S.T. Team","241","10.2","1537","1557","","","","","","","N/A","N/A","N/A","9-7-0","0.563"
"345","NORSTAR","242","10.2","1537","1557","","","","","","","N/A","N/A","N/A","5-4-0","0.556"
"1259","Paradigm Shift","243","10.2","1537","1556","","","","","","","N/A","N/A","N/A","14-7-0","0.667"
"342","Burning Magnetos","244","10.1","1537","1556","","","","","","","N/A","N/A","N/A","11-18-0","0.379"
"801","Horsepower","245","10.1","1536","1556","","","","","","","N/A","N/A","N/A","9-22-0","0.290"
"204","Eastern Robotic Vikings","246","10.1","1536","1556","","","","","","","N/A","N/A","N/A","7-13-0","0.350"
"1592","Bionic Tigers","247","10.1","1536","1555","","","","","","","N/A","N/A","N/A","17-9-0","0.654"
"1089","Team Mercury","248","10.1","1535","1555","","","","","","","N/A","N/A","N/A","14-7-0","0.667"
"263","Aftershock","249","10","1534","1554","","","","","","","N/A","N/A","N/A","2-5-0","0.286"
"1144","COQUITRON","250","10","1534","1554","","","","","","","N/A","N/A","N/A","4-8-0","0.333"
"581","Blazing Bulldogs","251","10","1534","1553","","","","","","","N/A","N/A","N/A","7-7-0","0.500"
"48","Team E.L.I.T.E.","252","9.9","1533","1553","","","","","","","N/A","N/A","N/A","21-20-0","0.512"
"87","Diablo","253","9.9","1533","1552","","","","","","","N/A","N/A","N/A","7-6-0","0.538"
"122","NASA Knights","254","9.9","1533","1552","","","","","","","N/A","N/A","N/A","4-3-0","0.571"
"1324","Sporks","255","9.9","1532","1552","","","","","","","N/A","N/A","N/A","9-5-0","0.643"
"73","The Illumination","256","9.9","1532","1552","","","","","","","N/A","N/A","N/A","4-3-0","0.571"
"1641","Where's Waldo?","257","9.8","1531","1551","","","","","","","N/A","N/A","N/A","14-9-0","0.609"
"102","The Gearheads","258","9.8","1531","1550","","","","","","","N/A","N/A","N/A","6-8-0","0.429"
"907","East York Cybernetics "The ...","259","9.8","1531","1550","","","","","","","N/A","N/A","N/A","3-4-0","0.429"
"340","G.R.R. (Greater Rochester R...","260","9.8","1531","1550","","","","","","","N/A","N/A","N/A","4-3-0","0.571"
"571","Team Paragon Robotics","261","9.8","1531","1550","","","","","","","N/A","N/A","N/A","14-14-0","0.500"
"380","G-FORCE","262","9.7","1530","1550","","","","","","","N/A","N/A","N/A","6-9-0","0.400"
