"num","team","epa_rank","total_epa","norm_epa","unitless_epa","auto_epa","teleop_epa","endgame_epa","rp_1_epa","rp_2_epa","rp_3_epa","next_event_key","next_event_name","next_event_week","record","winrate"
"1768","Nashoba Robotics","75","46.5","1736","1711","12.6","21.7","12.2","0.34","0.18","","N/A","N/A","N/A","50-35-0","0.588"
"3130","The ERRORs","76","46.5","1736","1711","14.8","25.6","6.1","0.44","0.08","","N/A","N/A","N/A","34-10-0","0.773"
"5114","Titanium Tigers","77","46.4","1735","1710","11.7","28.9","5.9","0.52","0.17","","N/A","N/A","N/A","36-32-0","0.529"
"5895","Peddie Robotics","78","46.4","1735","1710","12.1","28.4","5.9","0.41","0.35","","N/A","N/A","N/A","46-18-0","0.719"
"858","Demons Robotics","79","46.3","1734","1710","9.4","31.3","5.6","0.41","0.28","","N/A","N/A","N/A","36-18-0","0.667"
"5254","HYPE","80","46.3","1734","1709","11.3","27.9","7","0.7","0.27","","N/A","N/A","N/A","32-13-0","0.711"
"5813","Morpheus","81","46.3","1734","1709","9.4","31.9","5","0.44","0.39","","N/A","N/A","N/A","32-28-0","0.533"
"135","Penn Robotics Black Knights","82","46.3","1734","1709","10.7","27.6","7.9","0.37","0.2","","N/A","N/A","N/A","30-30-0","0.500"
"4028","The Beak Squad","83","46.1","1732","1708","11.3","26","8.9","0.43","0.17","","N/A","N/A","N/A","28-14-0","0.667"
"525","Swartdogs","84","46","1730","1706","16.3","21.9","7.8","0.61","0.14","","N/A","N/A","N/A","35-10-0","0.778"
"1425","Error Code Xero","85","45.9","1729","1706","9.2","24.2","12.5","0.62","0.57","","N/A","N/A","N/A","52-17-0","0.754"
"1736","Robot Casserole","86","45.9","1729","1705","14.3","25.9","5.7","0.53","0.55","","N/A","N/A","N/A","30-13-0","0.698"
"4003","TriSonics","87","45.8","1729","1705","14.9","26.1","4.8","0.27","0.25","","N/A","N/A","N/A","46-21-0","0.687"
"1538","The Holy Cows","88","45.8","1728","1705","9.6","28","8.2","0.3","0.06","","N/A","N/A","N/A","32-16-0","0.667"
"176","Aces High","89","45.7","1727","1704","7.8","28.4","9.6","0.41","0.28","","N/A","N/A","N/A","47-30-0","0.610"
"3238","Cyborg Ferrets","90","45.6","1726","1703","10","30.3","5.4","0.7","0.22","","N/A","N/A","N/A","50-15-0","0.769"
"1058","PVC Pirates","91","45.6","1726","1703","8.8","26.1","10.7","0.57","0.23","","N/A","N/A","N/A","54-27-0","0.667"
"2557","SOTAbots","92","45.5","1725","1702","9.1","25.1","11.4","0.62","0.07","","N/A","N/A","N/A","37-27-0","0.578"
"346","RoboHawks","93","45.5","1725","1702","11","23.6","11","0.52","0.12","","N/A","N/A","N/A","43-19-0","0.694"
"177","Bobcat Robotics","94","45.4","1723","1701","13.7","24.5","7.2","0.55","0.2","","N/A","N/A","N/A","44-21-0","0.677"
"234","Cyber Blue","95","45.3","1722","1700","14.1","24.9","6.3","0.5","0.13","","N/A","N/A","N/A","32-25-0","0.561"
"2013","Cybergnomes","96","45.1","1721","1699","13.2","23.9","8.1","0.67","0.32","","N/A","N/A","N/A","41-18-0","0.695"
"1261","Robo Lions Team1261","97","45.1","1720","1699","14.4","25.8","4.9","0.79","0.3","","N/A","N/A","N/A","61-24-0","0.718"
"120","Youth Tech Academy Red Dragons","98","44.8","1717","1696","9.9","27.4","7.4","0.18","0.01","","N/A","N/A","N/A","37-27-0","0.578"
"1540","Flaming Chickens","99","44.8","1716","1695","10.5","30.3","4","0.55","0.24","","N/A","N/A","N/A","47-16-0","0.746"
"3310","Black Hawk Robotics","100","44.7","1716","1695","14.7","23.4","6.6","0.7","0.05","","N/A","N/A","N/A","36-10-0","0.783"
