"num","team","epa_rank","total_epa","norm_epa","unitless_epa","auto_epa","teleop_epa","endgame_epa","rp_1_epa","rp_2_epa","rp_3_epa","next_event_key","next_event_name","next_event_week","record","winrate"
"4976","Revolt Robotics","14","136.3","1873","1771","20.4","66.2","49.8","0.57","-0.08","","N/A","N/A","N/A","52-21-0","0.712"
"610","Crescent Coyotes","15","134.8","1862","1766","20.1","65.1","49.6","0.6","-0.14","","N/A","N/A","N/A","52-18-0","0.743"
"1885","Comet Robotics","16","133.2","1849","1760","14.3","59.4","59.6","0.36","-0.26","","N/A","N/A","N/A","52-18-0","0.743"
"1574","MisCar","17","133.1","1848","1760","27.4","58.8","46.9","-0.15","1","","N/A","N/A","N/A","49-13-0","0.790"
"2481","Roboteers","18","132.6","1845","1758","26.8","56.9","49","-0.05","0.38","","N/A","N/A","N/A","34-11-0","0.756"
"971","Spartan Robotics","19","131.8","1838","1755","24.5","64.6","42.8","0.1","0.85","","N/A","N/A","N/A","37-10-0","0.787"
"1619","Up-A-Creek Robotics","20","131.6","1837","1755","28.4","61.4","41.9","-0.02","0.75","","N/A","N/A","N/A","33-12-0","0.733"
"5406","Celt-X","21","131.4","1836","1754","23.7","56.5","51.3","0.38","-0.05","","N/A","N/A","N/A","46-32-0","0.590"
"3309","Friarbots","22","130.9","1831","1752","23.1","55.1","52.7","-0.15","0.71","","N/A","N/A","N/A","38-22-0","0.633"
"180","S.P.A.M.","23","129.8","1823","1748","12.7","58.2","59","0.05","-0.29","","N/A","N/A","N/A","41-9-0","0.820"
"71","Team Hammond","24","129.7","1822","1748","13.3","55.9","60.5","0.51","-0.32","","N/A","N/A","N/A","41-23-0","0.641"
"1690","Orbit","25","129.5","1821","1747","32.9","51.7","44.9","0.13","1.04","","N/A","N/A","N/A","37-21-0","0.638"
"1296","Full Metal Jackets","26","128.9","1815","1745","15.6","58.6","54.6","0.42","-0.34","","N/A","N/A","N/A","26-15-0","0.634"
"3528","Up Next","27","126.5","1797","1736","19","54.7","52.8","0.01","-0.23","","N/A","N/A","N/A","20-7-0","0.741"
"1018","Pike RoboDevils","28","126.4","1796","1736","11.6","58.2","56.6","0.46","-0.33","","N/A","N/A","N/A","36-24-0","0.600"
"303","The T.E.S.T. Team","29","126.3","1796","1736","18.7","56.5","51.1","0.5","-0.19","","N/A","N/A","N/A","64-33-0","0.660"
"230","Gaelhawks","30","125.9","1793","1735","19.6","60.2","46.1","0.56","-0.11","","N/A","N/A","N/A","39-35-0","0.527"
"2168","Aluminum Falcons","31","125.7","1791","1734","17.3","60.8","47.6","0.77","-0.23","","N/A","N/A","N/A","72-16-0","0.818"
"3452","GreengineerZ","32","125.4","1788","1733","16","55.7","53.7","0.41","-0.28","","N/A","N/A","N/A","43-28-0","0.606"
"5687","The Outliers","33","125.1","1786","1731","12.8","64.9","47.4","0.8","-0.1","","N/A","N/A","N/A","60-30-0","0.667"
"4003","TriSonics","34","125","1785","1731","16","56.9","52.1","0.37","-0.35","","N/A","N/A","N/A","39-25-0","0.609"
"386","Team Voltage","35","124.7","1783","1730","15.5","49.4","59.9","-0.21","-0.34","","N/A","N/A","N/A","25-15-0","0.625"
"330","The Beach Bots","36","124.6","1782","1730","22.7","66.6","35.3","-0.02","0.6","","N/A","N/A","N/A","40-13-0","0.755"
"74","Team CHAOS","37","124.5","1781","1729","11.5","54.3","58.7","0.48","-0.24","","N/A","N/A","N/A","52-28-0","0.650"
"2046","Bear Metal","38","124.5","1781","1729","14.5","58","52","0.07","0.11","","N/A","N/A","N/A","64-30-0","0.681"
"1732","Hilltopper Robotics","39","124.3","1780","1729","12.1","61.1","51.1","0.21","-0.28","","N/A","N/A","N/A","33-13-0","0.717"
"5172","Gators","40","124","1778","1728","14.4","61.2","48.4","-0.06","0.06","","N/A","N/A","N/A","26-14-0","0.650"
"5024","Raider Robotics","41","123.5","1774","1726","12.1","61.4","50","0.58","-0.29","","N/A","N/A","N/A","43-22-0","0.662"
"225","TechFire","42","123.5","1773","1726","23.7","58.8","40.9","-0.13","1","","N/A","N/A","N/A","38-24-0","0.613"
"1241","THEORY6","43","123.4","1773","1726","14.5","57.7","51.2","0.43","-0.35","","N/A","N/A","N/A","53-34-0","0.609"
"4206","Robo Vikes","44","122.8","1768","1723","13.1","60.9","48.8","0.16","-0.27","","N/A","N/A","N/A","34-14-0","0.708"
"1058","PVC Pirates","45","122.1","1763","1721","13.7","63.7","44.7","0.5","-0.18","","N/A","N/A","N/A","42-27-0","0.609"
"4143","MARS/WARS","46","122.1","1763","1721","13.9","52","56.2","0.04","-0.34","","N/A","N/A","N/A","33-13-0","0.717"
"231","High Voltage","47","121.9","1761","1720","18.2","54.4","49.3","0.11","-0.1","","N/A","N/A","N/A","27-27-0","0.500"
"1746","FC - Team OTTO","48","121.7","1760","1719","16.5","55.2","49.9","0.09","-0.29","","N/A","N/A","N/A","46-22-0","0.676"
"4967","That ONE Team-OurNextEngineers","49","121.4","1757","1718","29.4","51.4","40.6","0","1.09","","N/A","N/A","N/A","37-25-0","0.597"
"494","Martians","50","121","1755","1717","16.7","59.9","44.4","0.54","-0.28","","N/A","N/A","N/A","45-21-0","0.682"
"5053","Lakers","51","121","1754","1717","13.6","51","56.4","0.19","-0.34","","N/A","N/A","N/A","46-14-0","0.767"
"340","G.R.R. (Greater Rochester R...","52","121","1754","1717","10.4","61.4","49.2","0.42","-0.34","","N/A","N/A","N/A","26-18-0","0.591"
"3674","CloverBots","53","120.8","1753","1716","17.1","60","43.7","0.53","-0.28","","N/A","N/A","N/A","38-24-0","0.613"
"4050","Biohazard","54","120.7","1752","1716","15.6","53.4","51.8","-0.18","-0.34","","N/A","N/A","N/A","11-13-0","0.458"
"1305","Ice Cubed","55","120.6","1751","1715","18","58.9","43.7","0.03","0.64","","N/A","N/A","N/A","42-36-0","0.538"
"5150","Hybrid Hornets","56","120.4","1750","1715","15.9","52.7","51.8","0.4","-0.34","","N/A","N/A","N/A","32-31-0","0.508"
"4917","Sir Lancerbot","57","120.3","1749","1715","12.8","61.2","46.4","0.64","-0.2","","N/A","N/A","N/A","41-23-0","0.641"
"3824","HVA RoHAWKtics","58","120.3","1749","1715","16.6","49.4","54.3","-0.15","-0.23","","N/A","N/A","N/A","30-13-0","0.698"
"4590","GreenBlitz","59","120.2","1748","1714","17.5","41.7","61","-0.15","-0.23","","N/A","N/A","N/A","34-23-0","0.596"
"862","Lightning Robotics","60","120.1","1747","1714","15.3","54","50.8","0.39","-0.31","","N/A","N/A","N/A","45-24-0","0.652"
"1507","Warlocks","61","120.1","1747","1714","14.8","48.2","57.2","-0.26","-0.34","","N/A","N/A","N/A","21-8-0","0.724"
"2611","Jacktown Vectors","62","120","1746","1713","10.1","59.4","50.5","0.58","-0.28","","N/A","N/A","N/A","41-23-0","0.641"
"708","Hatters Robotics","63","119.9","1746","1713","12.3","59.6","48","0.48","-0.3","","N/A","N/A","N/A","43-25-0","0.632"
"4587","Jersey Voltage 4587","64","119.8","1745","1713","12.6","55.5","51.7","-0.08","-0.34","","N/A","N/A","N/A","24-19-0","0.558"
"365","Miracle Workerz","65","119.7","1744","1712","19.4","55.6","44.7","0.36","-0.34","","N/A","N/A","N/A","54-19-0","0.740"
"2848","Rangers","66","119.5","1743","1712","14.6","57.5","47.4","0.17","-0.28","","N/A","N/A","N/A","40-14-0","0.741"
"1255","Blarglefish","67","119.4","1742","1711","14.2","47.9","57.4","-0.14","-0.17","","N/A","N/A","N/A","32-11-0","0.744"
"148","Robowranglers","68","119.4","1742","1711","19","59.8","40.5","0.37","-0.09","","N/A","N/A","N/A","43-22-0","0.662"
"1538","The Holy Cows","69","119.2","1740","1710","20","51.8","47.4","0.1","-0.27","","N/A","N/A","N/A","33-11-0","0.750"
"3255","SuperNURDs","70","119.1","1740","1710","11.7","58.6","48.9","0.1","-0.29","","N/A","N/A","N/A","27-12-0","0.692"
"67","The HOT Team","71","119.1","1740","1710","15","55.4","48.7","0.38","-0.31","","N/A","N/A","N/A","52-21-0","0.712"
"4451","ROBOTZ Garage","72","119","1739","1710","13.1","49.6","56.3","-0.02","-0.27","","N/A","N/A","N/A","23-11-0","0.676"
"3132","Thunder Down Under","73","119","1738","1710","25.6","48.9","44.5","-0.28","0.09","","N/A","N/A","N/A","45-24-0","0.652"
"706","Cyberhawks","74","118.9","1738","1710","12.1","41.3","65.4","-0.34","-0.34","","N/A","N/A","N/A","16-9-0","0.640"
"5458","Digital Minds","75","118.9","1738","1709","12.2","51.8","54.9","-0.08","-0.16","","N/A","N/A","N/A","24-14-0","0.632"
"829","The Digital Goats","76","118.8","1737","1709","10.9","58.8","49.1","0.56","-0.34","","N/A","N/A","N/A","35-26-0","0.574"
"4334","Alberta Tech Alliance (ATA)","77","118.6","1736","1708","12.7","56.1","49.8","0.11","-0.21","","N/A","N/A","N/A","27-12-0","0.692"
"604","Quixilver","78","118.6","1735","1708","10.6","56.6","51.4","0.1","-0.1","","N/A","N/A","N/A","43-9-0","0.827"
"2960","Automation Nation","79","118.2","1733","1707","13.4","51.9","53","0.38","-0.3","","N/A","N/A","N/A","59-27-0","0.686"
"16","Bomb Squad","80","118.1","1732","1707","19.1","53.8","45.1","-0.08","-0.01","","N/A","N/A","N/A","33-14-0","0.702"
"2767","Stryke Force","81","118.1","1731","1707","22.4","63","32.6","0.01","1.14","","N/A","N/A","N/A","62-29-0","0.681"
"4564","Orange Chaos","82","118","1731","1706","13.5","50.1","54.5","-0.02","-0.34","","N/A","N/A","N/A","30-17-0","0.638"
"2194","Fondy Fire","83","118","1731","1706","14","51.7","52.2","0.12","-0.34","","N/A","N/A","N/A","27-18-0","0.600"
"5895","Peddie Robotics","84","117.9","1730","1706","16.5","49.9","51.5","0.19","-0.25","","N/A","N/A","N/A","38-20-0","0.655"
"2169","KING TeC","85","117.8","1729","1706","10.3","55.5","52","0.1","-0.32","","N/A","N/A","N/A","26-19-0","0.578"
"3130","The ERRORs","86","117.7","1729","1705","12.6","58.5","46.6","0.32","-0.34","","N/A","N/A","N/A","45-17-0","0.726"
"3419","RoHawks","87","117.7","1728","1705","12.6","55.2","49.9","0.12","-0.23","","N/A","N/A","N/A","33-12-0","0.733"
"3238","Cyborg Ferrets","88","117.5","1727","1705","16.5","59","42","0.66","-0.17","","N/A","N/A","N/A","52-19-0","0.732"
"492","Titan Robotics Club","89","117.4","1726","1704","12.3","55.1","50","0.58","-0.21","","N/A","N/A","N/A","45-24-0","0.652"
"870","TEAM  R. I. C. E.","90","117.3","1725","1704","15.9","51.3","50.1","-0.27","-0.34","","N/A","N/A","N/A","14-11-0","0.560"
"1778","Chill Out","91","117.2","1725","1704","11.6","51.8","53.8","0.25","-0.21","","N/A","N/A","N/A","41-25-0","0.621"
"5436","Cyber Cats","92","117.1","1724","1703","11.5","57.3","48.3","0.28","-0.06","","N/A","N/A","N/A","37-22-0","0.627"
"6344","Yale Jiggawattz","93","116.8","1722","1702","13.7","55.8","47.3","0.49","-0.28","","N/A","N/A","N/A","29-24-0","0.547"
"2062","CORE 2062","94","116.8","1722","1702","12.6","58.8","45.4","0.5","-0.28","","N/A","N/A","N/A","32-15-0","0.681"
"469","Las Guerrillas","95","116.8","1721","1702","11.9","54.6","50.2","0.31","-0.16","","N/A","N/A","N/A","54-17-0","0.761"
"997","Spartan Robotics","96","116.7","1721","1702","11.1","53.1","52.5","0.38","-0.34","","N/A","N/A","N/A","33-25-0","0.569"
"4613","Barker Redbacks","97","116.6","1720","1701","19.7","52.4","44.4","-0.22","1.06","","N/A","N/A","N/A","72-16-0","0.818"
"2164","The Core","98","116.5","1720","1701","9.9","55.3","51.3","0.18","-0.3","","N/A","N/A","N/A","25-19-0","0.568"
"6502","DARC SIDE","99","116.5","1719","1701","13.2","48.7","54.7","-0.03","-0.12","","N/A","N/A","N/A","25-30-0","0.455"
"548","Robostangs","100","116.4","1719","1701","13.3","54.8","48.4","0.3","-0.28","","N/A","N/A","N/A","40-35-0","0.533"
