"num","team","epa_rank","total_epa","norm_epa","unitless_epa","auto_epa","teleop_epa","endgame_epa","rp_1_epa","rp_2_epa","rp_3_epa","next_event_key","next_event_name","next_event_week","record","winrate"
"42","P.A.R.T.S. (Precision Alvir...","58","15.8","1646","1637","","","","","","","N/A","N/A","N/A","7-3-0","0.700"
"340","G.R.R. (Greater Rochester R...","59","15.8","1646","1637","","","","","","","N/A","N/A","N/A","8-5-0","0.615"
"186","The Alliance","60","15.8","1645","1637","","","","","","","N/A","N/A","N/A","13-2-0","0.867"
"238","Crusaders","61","15.6","1639","1634","","","","","","","N/A","N/A","N/A","6-2-0","0.750"
"47","Chief Delphi","62","15.6","1635","1633","","","","","","","N/A","N/A","N/A","22-15-0","0.595"
"27","Team RUSH","63","15.5","1633","1632","","","","","","","N/A","N/A","N/A","11-5-0","0.688"
"9","Roosevelt RoboRiders","64","15.5","1630","1631","","","","","","","N/A","N/A","N/A","10-7-0","0.588"
"406","Mumford Chargers","65","15.5","1630","1631","","","","","","","N/A","N/A","N/A","9-4-0","0.692"
"176","Aces High","66","15.4","1626","1629","","","","","","","N/A","N/A","N/A","17-14-0","0.548"
"188","Blizzard","67","15.4","1626","1629","","","","","","","N/A","N/A","N/A","13-8-0","0.619"
"30","FURY","68","15.4","1625","1628","","","","","","","N/A","N/A","N/A","14-8-0","0.636"
"80","Robocolt","69","15.4","1625","1628","","","","","","","N/A","N/A","N/A","9-4-0","0.692"
"272","Cyber Crusaders","70","15.3","1624","1628","","","","","","","N/A","N/A","N/A","18-6-0","0.750"
"900","The Zebracorns","71","15.3","1623","1627","","","","","","","N/A","N/A","N/A","4-4-0","0.500"
"804","MetalMorphosis/Mad Scientists","72","15.3","1622","1627","","","","","","","N/A","N/A","N/A","8-3-0","0.727"
"354","G-House Pirates","73","15.3","1622","1627","","","","","","","N/A","N/A","N/A","7-5-0","0.583"
"525","Swartdogs","74","15.3","1622","1627","","","","","","","N/A","N/A","N/A","5-3-0","0.625"
"421","The Warriors","75","15.3","1621","1627","","","","","","","N/A","N/A","N/A","6-4-0","0.600"
"138","Entropy","76","15.3","1621","1626","","","","","","","N/A","N/A","N/A","5-3-0","0.625"
"548","Robostangs","77","15.3","1621","1626","","","","","","","N/A","N/A","N/A","10-4-0","0.714"
"562","SPARK - Students Pursuing A...","78","15.1","1613","1623","","","","","","","N/A","N/A","N/A","4-4-0","0.500"
"892","Team ASCII","79","15.1","1612","1622","","","","","","","N/A","N/A","N/A","13-8-0","0.619"
"67","The HOT Team","80","15.1","1611","1622","","","","","","","N/A","N/A","N/A","26-18-0","0.591"
"941","Arrow Robotics","81","15","1608","1621","","","","","","","N/A","N/A","N/A","6-2-0","0.750"
"213","The Dirty Birds","82","15","1608","1620","","","","","","","N/A","N/A","N/A","5-3-0","0.625"
"380","G-FORCE","83","15","1608","1620","","","","","","","N/A","N/A","N/A","6-3-0","0.667"
"764","Scoopers","84","14.9","1605","1619","","","","","","","N/A","N/A","N/A","5-3-0","0.625"
"122","NASA Knights","85","14.9","1604","1619","","","","","","","N/A","N/A","N/A","16-8-0","0.667"
"237","Black Magic Robotics","86","14.9","1603","1618","","","","","","","N/A","N/A","N/A","18-7-0","0.720"
"869","PowerCord","87","14.9","1603","1618","","","","","","","N/A","N/A","N/A","13-8-0","0.619"
"842","Falcon Robotics","88","14.9","1602","1618","","","","","","","N/A","N/A","N/A","4-3-0","0.571"
"496","Royals","89","14.9","1601","1617","","","","","","","N/A","N/A","N/A","11-2-0","0.846"
"8","Paly Robotics","90","14.9","1601","1617","","","","","","","N/A","N/A","N/A","9-5-0","0.643"
"519","Robo Masters","91","14.9","1601","1617","","","","","","","N/A","N/A","N/A","13-10-0","0.565"
"607","Mindstorm Overlords","92","14.8","1601","1617","","","","","","","N/A","N/A","N/A","5-5-0","0.500"
"224","The Tribe","93","14.8","1597","1615","","","","","","","N/A","N/A","N/A","21-12-0","0.636"
"655","Team 655","94","14.8","1596","1615","","","","","","","N/A","N/A","N/A","5-5-0","0.500"
"21","ComBBAT","95","14.6","1591","1612","","","","","","","N/A","N/A","N/A","13-9-0","0.591"
"65","The Huskie Brigade","96","14.6","1591","1612","","","","","","","N/A","N/A","N/A","20-11-0","0.645"
"510","Hawaii Five-10","97","14.6","1591","1612","","","","","","","N/A","N/A","N/A","4-4-0","0.500"
"96","JESTER","98","14.6","1590","1612","","","","","","","N/A","N/A","N/A","5-6-0","0.455"
"953","Team Illuminati","99","14.6","1589","1611","","","","","","","N/A","N/A","N/A","13-7-0","0.650"
"41","RoboWarriors","100","14.6","1588","1611","","","","","","","N/A","N/A","N/A","7-3-0","0.700"
"230","Gaelhawks","101","14.6","1588","1611","","","","","","","N/A","N/A","N/A","14-11-0","0.560"
"302","The Dragons","102","14.6","1588","1611","","","","","","","N/A","N/A","N/A","10-7-0","0.588"
"229","Division By Zero","103","14.6","1588","1611","","","","","","","N/A","N/A","N/A","13-7-0","0.650"
"440","The Suspects","104","14.6","1588","1611","","","","","","","N/A","N/A","N/A","5-4-0","0.556"
"894","The Power Chargers","105","14.5","1587","1610","","","","","","","N/A","N/A","N/A","5-2-0","0.714"
"151","Tough Techs","106","14.5","1586","1610","","","","","","","N/A","N/A","N/A","5-3-0","0.625"
"945","Team Banana","107","14.5","1586","1610","","","","","","","N/A","N/A","N/A","11-4-0","0.733"
"111","WildStang","108","14.5","1585","1610","","","","","","","N/A","N/A","N/A","19-8-0","0.704"
"93","NEW Apple Corps","109","14.5","1585","1609","","","","","","","N/A","N/A","N/A","11-3-0","0.786"
"587","The Hedgehogs","110","14.5","1585","1609","","","","","","","N/A","N/A","N/A","4-2-0","0.667"
"61","BVT Robotics","111","14.5","1584","1609","","","","","","","N/A","N/A","N/A","8-4-0","0.667"
"38","Nonnebots","112","14.5","1583","1609","","","","","","","N/A","N/A","N/A","8-3-0","0.727"
"899","Team 6","113","14.4","1582","1608","","","","","","","N/A","N/A","N/A","5-4-0","0.556"
"135","Penn Robotics Black Knights","114","14.4","1579","1606","","","","","","","N/A","N/A","N/A","14-9-0","0.609"
"339","Kilroy Robotics","115","14.4","1579","1606","","","","","","","N/A","N/A","N/A","12-7-0","0.632"
"874","Isis","116","14.3","1579","1606","","","","","","","N/A","N/A","N/A","4-4-0","0.500"
"7","Team007","117","14.3","1577","1605","","","","","","","N/A","N/A","N/A","16-5-0","0.762"
"492","Titan Robotics Club","118","14.3","1577","1605","","","","","","","N/A","N/A","N/A","17-12-0","0.586"
"904","D Cubed","119","14.3","1577","1605","","","","","","","N/A","N/A","N/A","6-3-0","0.667"
"933","Trigos","120","14.3","1577","1605","","","","","","","N/A","N/A","N/A","5-8-0","0.385"
"825","SWiVaGus Maximus","121","14.3","1576","1605","","","","","","","N/A","N/A","N/A","5-0-0","1.000"
"928","Hounds of Steel","122","14.3","1575","1604","","","","","","","N/A","N/A","N/A","4-4-0","0.500"
"296","Northern Knights","123","14.2","1573","1603","","","","","","","N/A","N/A","N/A","3-6-0","0.333"
"524","Team 524","124","14.2","1572","1603","","","","","","","N/A","N/A","N/A","15-8-0","0.652"
"109","Team 109","125","14.1","1570","1601","","","","","","","N/A","N/A","N/A","4-5-0","0.444"
"28","Pierson Whalers","126","14.1","1569","1601","","","","","","","N/A","N/A","N/A","13-3-0","0.813"
"87","Diablo","127","14.1","1569","1601","","","","","","","N/A","N/A","N/A","13-7-0","0.650"
"956","Eagle Cybertechnology ","128","14","1566","1599","","","","","","","N/A","N/A","N/A","7-5-0","0.583"
"806","The Brooklyn Blacksmiths","129","14","1564","1599","","","","","","","N/A","N/A","N/A","5-4-0","0.556"
"623","Oakton Cougar Robotics","130","14","1564","1598","","","","","","","N/A","N/A","N/A","6-2-0","0.750"
"247","Team 247 Da Bears","131","14","1564","1598","","","","","","","N/A","N/A","N/A","19-13-0","0.594"
"713","Steel Raiders","132","13.9","1562","1597","","","","","","","N/A","N/A","N/A","5-5-0","0.500"
"342","Burning Magnetos","133","13.9","1561","1597","","","","","","","N/A","N/A","N/A","10-4-0","0.714"
"375","Robotic Plague","134","13.9","1560","1596","","","","","","","N/A","N/A","N/A","4-6-0","0.400"
"580","Viking Robotics","135","13.9","1560","1596","","","","","","","N/A","N/A","N/A","4-2-0","0.667"
"770","Team 770","136","13.9","1560","1596","","","","","","","N/A","N/A","N/A","5-3-0","0.625"
"640","Edison Robotics","137","13.9","1560","1596","","","","","","","N/A","N/A","N/A","6-4-0","0.600"
"48","Team E.L.I.T.E.","138","13.9","1559","1595","","","","","","","N/A","N/A","N/A","14-6-0","0.700"
"783","Mobotics","139","13.8","1558","1595","","","","","","","N/A","N/A","N/A","8-4-0","0.667"
"343","Metal-In-Motion","140","13.8","1558","1595","","","","","","","N/A","N/A","N/A","21-7-0","0.750"
"291","CIA - Creativity In Action","141","13.8","1558","1595","","","","","","","N/A","N/A","N/A","20-10-0","0.667"
"800","The HazBots","142","13.8","1558","1595","","","","","","","N/A","N/A","N/A","9-7-0","0.563"
"486","Positronic Panthers","143","13.8","1557","1595","","","","","","","N/A","N/A","N/A","9-4-0","0.692"
"585","Cyber Penguins","144","13.8","1557","1594","","","","","","","N/A","N/A","N/A","5-2-0","0.714"
"107","Team R.O.B.O.T.I.C.S.","145","13.8","1556","1594","","","","","","","N/A","N/A","N/A","18-9-0","0.667"
"171","Cheese Curd Herd","146","13.8","1556","1594","","","","","","","N/A","N/A","N/A","4-3-0","0.571"
"561","Camdenton 4-H LASER HWE #4","147","13.8","1556","1594","","","","","","","N/A","N/A","N/A","5-5-0","0.500"
"308","Monsters","148","13.8","1555","1593","","","","","","","N/A","N/A","N/A","11-13-0","0.458"
"846","The Funky Monkeys","149","13.7","1555","1593","","","","","","","N/A","N/A","N/A","5-4-0","0.556"
"168","Flashbacks","150","13.7","1554","1593","","","","","","","N/A","N/A","N/A","14-8-0","0.636"
"316","LUNATECS","151","13.7","1554","1593","","","","","","","N/A","N/A","N/A","8-12-0","0.400"
"461","Westside Boiler Invasion","152","13.7","1554","1593","","","","","","","N/A","N/A","N/A","14-12-0","0.538"
"824","SWAT Robotics","153","13.7","1554","1593","","","","","","","N/A","N/A","N/A","7-5-0","0.583"
"1","The Juggernauts","154","13.7","1554","1593","","","","","","","N/A","N/A","N/A","8-6-0","0.571"
"92","RoboPats","155","13.7","1553","1592","","","","","","","N/A","N/A","N/A","7-6-0","0.538"
"442","Redstone Robotics","156","13.7","1553","1592","","","","","","","N/A","N/A","N/A","5-4-0","0.556"
"708","Hatters Robotics","157","13.7","1553","1592","","","","","","","N/A","N/A","N/A","5-5-0","0.500"
"175","Buzz Robotics","158","13.7","1552","1592","","","","","","","N/A","N/A","N/A","22-19-0","0.537"
"411","The Creeping Crawlers","159","13.7","1552","1592","","","","","","","N/A","N/A","N/A","6-5-0","0.545"
"192","GRT","160","13.7","1551","1591","","","","","","","N/A","N/A","N/A","15-8-0","0.652"
"949","Wolverine Robotics","161","13.7","1551","1591","","","","","","","N/A","N/A","N/A","5-5-0","0.500"
"166","Chop Shop","162","13.6","1550","1590","","","","","","","N/A","N/A","N/A","7-6-0","0.538"
"287","Floyd Robotics","163","13.6","1550","1590","","","","","","","N/A","N/A","N/A","13-13-0","0.500"
"991","BroncoBots","164","13.6","1549","1590","","","","","","","N/A","N/A","N/A","5-2-0","0.714"
"758","South-Kent Youth Robotics","165","13.6","1548","1589","","","","","","","N/A","N/A","N/A","6-2-0","0.750"
"847","PHRED","166","13.6","1548","1589","","","","","","","N/A","N/A","N/A","5-5-0","0.500"
"852","ARC Robotics","167","13.6","1548","1589","","","","","","","N/A","N/A","N/A","6-5-0","0.545"
"314","The Megatron Oracles","168","13.6","1548","1589","","","","","","","N/A","N/A","N/A","11-12-0","0.478"
"675","Tech High Robotics","169","13.6","1548","1589","","","","","","","N/A","N/A","N/A","6-3-0","0.667"
"918","Team 918","170","13.5","1547","1588","","","","","","","N/A","N/A","N/A","6-3-0","0.667"
"861","Gondobots","171","13.5","1546","1588","","","","","","","N/A","N/A","N/A","4-3-0","0.571"
"422","The Mech Tech Dragons","172","13.5","1546","1588","","","","","","","N/A","N/A","N/A","5-2-0","0.714"
"487","Spartans","173","13.5","1545","1587","","","","","","","N/A","N/A","N/A","6-2-0","0.750"
"840","Aragon Robotics Team","174","13.5","1545","1587","","","","","","","N/A","N/A","N/A","9-5-0","0.643"
"279","Tech Fusion","175","13.5","1544","1587","","","","","","","N/A","N/A","N/A","6-9-0","0.400"
"973","Greybots","176","13.5","1544","1587","","","","","","","N/A","N/A","N/A","6-5-0","0.545"
"293","SPIKE","177","13.4","1544","1587","","","","","","","N/A","N/A","N/A","15-8-0","0.652"
"845","Cutting Edge","178","13.4","1544","1587","","","","","","","N/A","N/A","N/A","5-3-0","0.625"
"467","Center of Mass","179","13.4","1543","1586","","","","","","","N/A","N/A","N/A","8-9-0","0.471"
"322","Team Knight Riders","180","13.4","1541","1585","","","","","","","N/A","N/A","N/A","14-9-0","0.609"
"633","Falcon Robotics","181","13.4","1541","1585","","","","","","","N/A","N/A","N/A","6-4-0","0.600"
"759","Systemetric","182","13.3","1540","1584","","","","","","","N/A","N/A","N/A","8-6-0","0.571"
"225","TechFire","183","13.3","1539","1584","","","","","","","N/A","N/A","N/A","13-11-0","0.542"
"379","The RoboCats","184","13.3","1539","1583","","","","","","","N/A","N/A","N/A","17-13-0","0.567"
"835","The Sting","185","13.3","1537","1583","","","","","","","N/A","N/A","N/A","3-4-0","0.429"
"782","Kilowatts","186","13.2","1536","1582","","","","","","","N/A","N/A","N/A","4-4-0","0.500"
"679","Team 679","187","13.2","1536","1582","","","","","","","N/A","N/A","N/A","6-4-0","0.600"
"665","Motor Monkeys","188","13.2","1535","1582","","","","","","","N/A","N/A","N/A","12-12-0","0.500"
"270","Falcons","189","13.2","1535","1581","","","","","","","N/A","N/A","N/A","6-4-0","0.600"
"125","NUTRONs","190","13.2","1533","1580","","","","","","","N/A","N/A","N/A","7-11-0","0.389"
"970","The Cardinals","191","13.2","1533","1580","","","","","","","N/A","N/A","N/A","4-3-0","0.571"
"476","Wildcats","192","13.1","1533","1580","","","","","","","N/A","N/A","N/A","8-13-0","0.381"
"934","Team 934","193","13.1","1532","1579","","","","","","","N/A","N/A","N/A","4-4-0","0.500"
"632","J-Lo","194","13.1","1531","1579","","","","","","","N/A","N/A","N/A","5-4-0","0.556"
"905","Platt Tech Panthers","195","13.1","1531","1579","","","","","","","N/A","N/A","N/A","3-4-0","0.429"
"100","The Wildhats","196","13.1","1531","1579","","","","","","","N/A","N/A","N/A","5-5-0","0.500"
"753","High Desert Droids","197","13.1","1531","1578","","","","","","","N/A","N/A","N/A","16-9-0","0.640"
"912","Iron Lyons","198","13.1","1531","1578","","","","","","","N/A","N/A","N/A","5-4-0","0.556"
"833","HPA Robotics","199","13.1","1530","1578","","","","","","","N/A","N/A","N/A","6-5-0","0.545"
"533","The PSIcotics","200","13.1","1530","1578","","","","","","","N/A","N/A","N/A","8-7-0","0.533"
"769","Eaglebotics","201","13","1529","1578","","","","","","","N/A","N/A","N/A","5-3-0","0.625"
"691","Project 691 Robotics","202","13","1529","1577","","","","","","","N/A","N/A","N/A","13-9-0","0.591"
"752","The Chargers","203","13","1529","1577","","","","","","","N/A","N/A","N/A","9-10-0","0.474"
"565","Camdenton 4-H LASER ORI #3","204","13","1529","1577","","","","","","","N/A","N/A","N/A","6-4-0","0.600"
"975","Synergy Robotics","205","13","1529","1577","","","","","","","N/A","N/A","N/A","5-3-0","0.625"
"964","Bearcat Robotics","206","13","1528","1577","","","","","","","N/A","N/A","N/A","7-7-0","0.500"
"399","Eagle Robotics","207","13","1528","1577","","","","","","","N/A","N/A","N/A","8-8-0","0.500"
"612","Chantilly Robotics","208","13","1528","1577","","","","","","","N/A","N/A","N/A","8-9-0","0.471"
"872","Techno-Devils","209","13","1528","1577","","","","","","","N/A","N/A","N/A","5-3-0","0.625"
"64","Gila Monsters","210","13","1527","1576","","","","","","","N/A","N/A","N/A","15-11-0","0.577"
"518","Blue Steel","211","12.9","1526","1576","","","","","","","N/A","N/A","N/A","5-4-0","0.556"
"447","Team Roboto","212","12.9","1526","1575","","","","","","","N/A","N/A","N/A","8-9-0","0.471"
"547","Falcon Engineering And Robo...","213","12.9","1525","1575","","","","","","","N/A","N/A","N/A","8-8-0","0.500"
"263","Aftershock","214","12.9","1524","1574","","","","","","","N/A","N/A","N/A","7-5-0","0.583"
"103","Cybersonics","215","12.9","1524","1574","","","","","","","N/A","N/A","N/A","11-9-0","0.550"
"303","The T.E.S.T. Team","216","12.9","1523","1574","","","","","","","N/A","N/A","N/A","5-8-0","0.385"
"457","⚙️ Grease Monkeys ⚙️","217","12.9","1523","1574","","","","","","","N/A","N/A","N/A","9-5-0","0.643"
"371","Cyber Warriors","218","12.8","1522","1573","","","","","","","N/A","N/A","N/A","7-3-0","0.700"
"932","The Circuit Chargers","219","12.8","1521","1572","","","","","","","N/A","N/A","N/A","3-5-0","0.375"
"571","Team Paragon Robotics","220","12.8","1521","1572","","","","","","","N/A","N/A","N/A","12-12-0","0.500"
"604","Quixilver","221","12.8","1520","1572","","","","","","","N/A","N/A","N/A","5-4-0","0.556"
"11","MORT","222","12.8","1520","1572","","","","","","","N/A","N/A","N/A","11-14-0","0.440"
"165","Das Goat","223","12.8","1520","1572","","","","","","","N/A","N/A","N/A","9-9-0","0.500"
"446","Robodogs","224","12.8","1520","1572","","","","","","","N/A","N/A","N/A","5-6-0","0.455"
"610","Crescent Coyotes","225","12.8","1520","1572","","","","","","","N/A","N/A","N/A","13-3-0","0.813"
"851","Froggers","226","12.7","1520","1571","","","","","","","N/A","N/A","N/A","3-3-0","0.500"
"278","Team 278","227","12.7","1519","1571","","","","","","","N/A","N/A","N/A","10-8-0","0.556"
"34","Rockets","228","12.7","1519","1571","","","","","","","N/A","N/A","N/A","15-7-0","0.682"
"433","Firebirds","229","12.7","1518","1570","","","","","","","N/A","N/A","N/A","5-6-0","0.455"
"981","Snobotics","230","12.7","1518","1570","","","","","","","N/A","N/A","N/A","4-3-0","0.571"
"159","Alpine Robotics","231","12.7","1517","1570","","","","","","","N/A","N/A","N/A","11-9-0","0.550"
"634","Rage","232","12.7","1517","1570","","","","","","","N/A","N/A","N/A","2-4-0","0.333"
"968","RAWC (Robotics Alliance Of ...","233","12.7","1517","1569","","","","","","","N/A","N/A","N/A","10-8-0","0.556"
"25","Raider Robotix","234","12.6","1516","1569","","","","","","","N/A","N/A","N/A","12-6-0","0.667"
"144","Operation Orange","235","12.6","1516","1569","","","","","","","N/A","N/A","N/A","3-6-0","0.333"
"521","L33T CREW ("leet crew")","236","12.6","1516","1569","","","","","","","N/A","N/A","N/A","4-4-0","0.500"
"190","Gompei and the HERD","237","12.6","1515","1568","","","","","","","N/A","N/A","N/A","9-9-0","0.500"
"889","The Cougars","238","12.6","1515","1568","","","","","","","N/A","N/A","N/A","4-6-0","0.400"
"858","Demons Robotics","239","12.6","1515","1568","","","","","","","N/A","N/A","N/A","7-10-0","0.412"
"95","Grasshoppers","240","12.6","1515","1568","","","","","","","N/A","N/A","N/A","12-11-0","0.522"
"241","Astros","241","12.6","1515","1568","","","","","","","N/A","N/A","N/A","3-4-0","0.429"
"614","Night Hawks","242","12.6","1514","1568","","","","","","","N/A","N/A","N/A","4-4-0","0.500"
"883","Ironmen","243","12.6","1514","1567","","","","","","","N/A","N/A","N/A","2-3-0","0.400"
"885","Ro-bovines","244","12.5","1512","1566","","","","","","","N/A","N/A","N/A","13-9-0","0.591"
"910","The Foley Freeze","245","12.5","1512","1566","","","","","","","N/A","N/A","N/A","5-3-0","0.625"
"599","The Robodox","246","12.5","1511","1566","","","","","","","N/A","N/A","N/A","11-9-0","0.550"
"807","Monster Mechanics","247","12.5","1511","1565","","","","","","","N/A","N/A","N/A","5-3-0","0.625"
"330","The Beach Bots","248","12.5","1510","1565","","","","","","","N/A","N/A","N/A","8-10-0","0.444"
"569","Rambots 569","249","12.4","1510","1565","","","","","","","N/A","N/A","N/A","6-5-0","0.545"
"654","Mechateuthis Dux","250","12.4","1510","1565","","","","","","","N/A","N/A","N/A","3-6-0","0.333"
"685","Team 685","251","12.4","1510","1565","","","","","","","N/A","N/A","N/A","3-6-0","0.333"
"779","Team 779","252","12.4","1510","1564","","","","","","","N/A","N/A","N/A","4-3-0","0.571"
"545","ROBO-DAWGS","253","12.4","1508","1563","","","","","","","N/A","N/A","N/A","6-4-0","0.600"
"437","Talon Robotics","254","12.4","1508","1563","","","","","","","N/A","N/A","N/A","5-4-0","0.556"
"115","MVRT","255","12.4","1508","1563","","","","","","","N/A","N/A","N/A","5-4-0","0.556"
"329","Mohawks","256","12.4","1508","1563","","","","","","","N/A","N/A","N/A","6-7-0","0.462"
"877","Pi Rho 'botics @ North Star","257","12.4","1508","1563","","","","","","","N/A","N/A","N/A","8-4-0","0.667"
"102","The Gearheads","258","12.4","1507","1563","","","","","","","N/A","N/A","N/A","5-7-0","0.417"
"258","Sea Dawgs","259","12.3","1507","1563","","","","","","","N/A","N/A","N/A","3-6-0","0.333"
"876","Thunder Robotics","260","12.3","1507","1563","","","","","","","N/A","N/A","N/A","2-4-0","0.333"
"643","Team 643","261","12.3","1506","1562","","","","","","","N/A","N/A","N/A","16-7-0","0.696"
"94","The  TechnoJays","262","12.3","1506","1562","","","","","","","N/A","N/A","N/A","6-8-0","0.429"
"750","TechnoTide","263","12.3","1506","1562","","","","","","","N/A","N/A","N/A","5-5-0","0.500"
"497","Orange Crush","264","12.3","1506","1561","","","","","","","N/A","N/A","N/A","5-2-0","0.714"
