"num","team","epa_rank","total_epa","norm_epa","unitless_epa","auto_epa","teleop_epa","endgame_epa","rp_1_epa","rp_2_epa","rp_3_epa","next_event_key","next_event_name","next_event_week","record","winrate"
"469","Las Guerrillas","29","35.2","1769","1719","","","","","","","N/A","N/A","N/A","26-11-0","0.703"
"1717","D'Penguineers","30","34.7","1763","1714","","","","","","","N/A","N/A","N/A","36-12-0","0.750"
"368","Team Kika Mana","31","34.3","1759","1710","","","","","","","N/A","N/A","N/A","31-13-0","0.705"
"33","Killer Bees","32","33.7","1752","1704","","","","","","","N/A","N/A","N/A","31-21-0","0.596"
"79","Team 79 Krunch","33","33.6","1751","1702","","","","","","","N/A","N/A","N/A","19-15-0","0.559"
"69","HYPER","34","33.2","1747","1698","","","","","","","N/A","N/A","N/A","19-11-0","0.633"
"121","Rhode Warriors","35","33.2","1747","1698","","","","","","","N/A","N/A","N/A","20-6-0","0.769"
"191","X-CATS","36","33.1","1746","1698","","","","","","","N/A","N/A","N/A","28-10-0","0.737"
"47","Chief Delphi","37","33","1745","1697","","","","","","","N/A","N/A","N/A","21-17-0","0.553"
"272","Cyber Crusaders","38","33","1744","1696","","","","","","","N/A","N/A","N/A","19-13-0","0.594"
"2337","EngiNERDs","39","32.9","1744","1696","","","","","","","N/A","N/A","N/A","24-13-0","0.649"
"16","Bomb Squad","40","32.5","1739","1691","","","","","","","N/A","N/A","N/A","34-14-0","0.708"
"2171","RoboDogs","41","32.2","1736","1689","","","","","","","N/A","N/A","N/A","28-14-0","0.667"
"40","Checkmate","42","31.9","1733","1685","","","","","","","N/A","N/A","N/A","32-11-0","0.744"
"1718","The Fighting Pi","43","31.9","1733","1685","","","","","","","N/A","N/A","N/A","15-9-0","0.625"
"1592","Bionic Tigers","44","31.9","1732","1685","","","","","","","N/A","N/A","N/A","27-9-0","0.750"
"93","NEW Apple Corps","45","31.6","1729","1682","","","","","","","N/A","N/A","N/A","30-13-0","0.698"
"237","Black Magic Robotics","46","31.5","1729","1681","","","","","","","N/A","N/A","N/A","18-13-0","0.581"
"1806","S.W.A.T.","47","31.5","1729","1681","","","","","","","N/A","N/A","N/A","27-13-0","0.675"
"1574","MisCar","48","31.3","1726","1679","","","","","","","N/A","N/A","N/A","27-3-0","0.900"
"45","TechnoKats Robotics Team","49","31.1","1723","1677","","","","","","","N/A","N/A","N/A","28-17-0","0.622"
"195","CyberKnights","50","30.9","1722","1675","","","","","","","N/A","N/A","N/A","16-7-0","0.696"
"1086","Blue Cheese","51","30.4","1717","1670","","","","","","","N/A","N/A","N/A","17-6-0","0.739"
"337","Hard Working Hard Hats","52","30.2","1714","1668","","","","","","","N/A","N/A","N/A","25-11-0","0.694"
"1511","Rolling Thunder","53","29.9","1711","1665","","","","","","","N/A","N/A","N/A","20-17-0","0.541"
"703","Team Phoenix","54","29.8","1709","1663","","","","","","","N/A","N/A","N/A","14-16-0","0.467"
"501","The PowerKnights","55","29.8","1709","1663","","","","","","","N/A","N/A","N/A","23-12-0","0.657"
"292","PantherTech","56","29.6","1707","1661","","","","","","","N/A","N/A","N/A","19-16-0","0.543"
"1503","Spartonics","57","29.5","1706","1661","","","","","","","N/A","N/A","N/A","23-17-0","0.575"
"1218","SCH Robotics","58","28.8","1699","1654","","","","","","","N/A","N/A","N/A","10-9-0","0.526"
"343","Metal-In-Motion","59","28.8","1699","1653","","","","","","","N/A","N/A","N/A","26-13-0","0.667"
"358","Robotic Eagles","60","28.5","1695","1650","","","","","","","N/A","N/A","N/A","23-12-0","0.657"
"397","Knight Riders","61","28.4","1695","1650","","","","","","","N/A","N/A","N/A","16-15-0","0.516"
"1540","Flaming Chickens","62","28.3","1693","1648","","","","","","","N/A","N/A","N/A","27-10-0","0.730"
"383","Brazilian Machine","63","28.2","1692","1647","","","","","","","N/A","N/A","N/A","8-5-0","0.615"
"171","Cheese Curd Herd","64","27.9","1690","1645","","","","","","","N/A","N/A","N/A","16-5-0","0.762"
"188","Blizzard","65","27.9","1689","1645","","","","","","","N/A","N/A","N/A","23-8-0","0.742"
"836","The RoboBees","66","27.9","1689","1644","","","","","","","N/A","N/A","N/A","14-8-0","0.636"
"1158","The Corps","67","27.2","1681","1637","","","","","","","N/A","N/A","N/A","17-9-0","0.654"
"230","Gaelhawks","68","27.1","1681","1636","","","","","","","N/A","N/A","N/A","17-7-0","0.708"
"816","Anomaly","69","26.8","1677","1633","","","","","","","N/A","N/A","N/A","24-11-0","0.686"
"341","Miss Daisy","70","26.8","1677","1633","","","","","","","N/A","N/A","N/A","28-9-0","0.757"
"846","The Funky Monkeys","71","26.8","1677","1633","","","","","","","N/A","N/A","N/A","17-9-0","0.654"
"1629","Garrett Coalition (GaCo)","72","26.8","1677","1633","","","","","","","N/A","N/A","N/A","21-10-0","0.677"
"716","Who'sCTEKS","73","26.7","1676","1632","","","","","","","N/A","N/A","N/A","12-9-0","0.571"
"1310","Runnymede Robotics","74","26.7","1676","1632","","","","","","","N/A","N/A","N/A","19-10-0","0.655"
"1477","Texas Torque","75","26.6","1675","1631","","","","","","","N/A","N/A","N/A","32-6-0","0.842"
"126","Gael Force","76","26.6","1675","1631","","","","","","","N/A","N/A","N/A","19-14-0","0.576"
"58","The Riot Crew","77","26.6","1675","1631","","","","","","","N/A","N/A","N/A","9-5-0","0.643"
"326","Teamsuperpowermaticultrameg...","78","26.5","1674","1630","","","","","","","N/A","N/A","N/A","26-15-0","0.634"
"1418","Vae Victis","79","26.4","1673","1629","","","","","","","N/A","N/A","N/A","17-4-0","0.810"
"395","2 Train Robotics","80","26.3","1672","1629","","","","","","","N/A","N/A","N/A","16-16-0","0.500"
"1662","Raptor Force Engineering","81","26.3","1672","1628","","","","","","","N/A","N/A","N/A","16-7-0","0.696"
"1730","Team Driven","82","26.3","1672","1628","","","","","","","N/A","N/A","N/A","16-8-0","0.667"
"1598","TeamTalon 1598","83","26.1","1669","1626","","","","","","","N/A","N/A","N/A","12-11-0","0.522"
"1089","Team Mercury","84","26","1669","1625","","","","","","","N/A","N/A","N/A","19-11-0","0.633"
"291","CIA - Creativity In Action","85","25.9","1668","1625","","","","","","","N/A","N/A","N/A","21-14-0","0.600"
"1622","Team Spyder","86","25.9","1668","1624","","","","","","","N/A","N/A","N/A","13-10-0","0.565"
"2046","Bear Metal","87","25.8","1666","1623","","","","","","","N/A","N/A","N/A","30-11-0","0.732"
"2062","CORE 2062","88","25.8","1666","1623","","","","","","","N/A","N/A","N/A","21-14-0","0.600"
"357","Royal Assault","89","25.6","1665","1621","","","","","","","N/A","N/A","N/A","24-15-0","0.615"
"176","Aces High","90","25.6","1665","1621","","","","","","","N/A","N/A","N/A","18-13-0","0.581"
"2081","Icarus","91","25.6","1664","1621","","","","","","","N/A","N/A","N/A","18-12-0","0.600"
"1507","Warlocks","92","25.5","1664","1620","","","","","","","N/A","N/A","N/A","21-9-0","0.700"
"935","RaileRobotics","93","25.5","1664","1620","","","","","","","N/A","N/A","N/A","6-4-0","0.600"
"70","More Martians","94","25.5","1664","1620","","","","","","","N/A","N/A","N/A","23-21-0","0.523"
"231","High Voltage","95","25.4","1662","1619","","","","","","","N/A","N/A","N/A","10-10-0","0.500"
"41","RoboWarriors","96","25.4","1662","1619","","","","","","","N/A","N/A","N/A","22-11-0","0.667"
"766","M-A Bears","97","25.3","1661","1618","","","","","","","N/A","N/A","N/A","14-13-0","0.519"
"612","Chantilly Robotics","98","25.2","1661","1617","","","","","","","N/A","N/A","N/A","16-16-0","0.500"
"768","TechnoWarriors","99","25.2","1660","1617","","","","","","","N/A","N/A","N/A","18-13-0","0.581"
"359","Hawaiian Kids","100","25.1","1660","1616","","","","","","","N/A","N/A","N/A","27-23-0","0.540"
"381","Tornadoes","101","25.1","1660","1616","","","","","","","N/A","N/A","N/A","18-10-0","0.643"
"1565","Think Tank Technologies (T3)","102","25.1","1659","1616","","","","","","","N/A","N/A","N/A","17-12-0","0.586"
"222","Tigertrons","103","25","1659","1615","","","","","","","N/A","N/A","N/A","8-12-0","0.400"
"179","Children of the Swamp","104","25","1658","1614","","","","","","","N/A","N/A","N/A","13-13-0","0.500"
"1986","Team Titanium","105","24.9","1657","1614","","","","","","","N/A","N/A","N/A","21-6-0","0.778"
"135","Penn Robotics Black Knights","106","24.9","1657","1614","","","","","","","N/A","N/A","N/A","12-16-0","0.429"
"61","BVT Robotics","107","24.8","1656","1613","","","","","","","N/A","N/A","N/A","20-8-0","0.714"
"116","Epsilon Delta","108","24.6","1654","1610","","","","","","","N/A","N/A","N/A","14-12-0","0.538"
"1746","FC - Team OTTO","109","24.4","1652","1608","","","","","","","N/A","N/A","N/A","22-9-0","0.710"
"348","Norwell Robotics","110","24.3","1651","1608","","","","","","","N/A","N/A","N/A","27-18-0","0.600"
"316","LUNATECS","111","24.1","1649","1606","","","","","","","N/A","N/A","N/A","17-16-0","0.515"
"2024","Warrior Pride","112","24.1","1649","1606","","","","","","","N/A","N/A","N/A","28-12-0","0.700"
"11","MORT","113","24.1","1648","1605","","","","","","","N/A","N/A","N/A","27-12-0","0.692"
"1444","Lightning","114","24","1647","1604","","","","","","","N/A","N/A","N/A","13-2-0","0.867"
"118","Robonauts","115","23.9","1646","1604","","","","","","","N/A","N/A","N/A","26-16-0","0.619"
"1519","Mechanical Mayhem","116","23.8","1646","1603","","","","","","","N/A","N/A","N/A","10-4-0","0.714"
"435","Robodogs","117","23.8","1645","1603","","","","","","","N/A","N/A","N/A","15-8-0","0.652"
"801","Horsepower","118","23.7","1644","1601","","","","","","","N/A","N/A","N/A","12-7-0","0.632"
"1736","Robot Casserole","119","23.6","1643","1601","","","","","","","N/A","N/A","N/A","8-8-0","0.500"
"1504","Desperate Penguins","120","23.6","1643","1601","","","","","","","N/A","N/A","N/A","21-14-0","0.600"
"2551","Penguin Empire","121","23.6","1643","1600","","","","","","","N/A","N/A","N/A","13-5-0","0.722"
"287","Floyd Robotics","122","23.5","1642","1600","","","","","","","N/A","N/A","N/A","14-9-0","0.609"
"1153","Timberwolves","123","23.3","1640","1598","","","","","","","N/A","N/A","N/A","18-8-0","0.692"
"342","Burning Magnetos","124","23.3","1639","1597","","","","","","","N/A","N/A","N/A","20-14-0","0.588"
"1279","Cold Fusion","125","23.3","1639","1597","","","","","","","N/A","N/A","N/A","17-13-0","0.567"
"818","The Steel Armadillos","126","23.2","1639","1597","","","","","","","N/A","N/A","N/A","11-10-0","0.524"
"378","The Circuit Stompers","127","23.2","1639","1597","","","","","","","N/A","N/A","N/A","18-10-0","0.643"
"1468","Hicksville J-Birds","128","23.1","1638","1596","","","","","","","N/A","N/A","N/A","10-5-0","0.667"
"66","Grizzly Robotics","129","23","1637","1595","","","","","","","N/A","N/A","N/A","20-11-0","0.645"
"845","Cutting Edge","130","23","1636","1594","","","","","","","N/A","N/A","N/A","13-10-0","0.565"
"1249","Robo Rats","131","22.8","1634","1593","","","","","","","N/A","N/A","N/A","20-12-0","0.625"
"1319","Flash","132","22.8","1634","1592","","","","","","","N/A","N/A","N/A","25-12-0","0.676"
"329","Mohawks","133","22.7","1633","1592","","","","","","","N/A","N/A","N/A","14-16-0","0.467"
"1241","THEORY6","134","22.7","1633","1591","","","","","","","N/A","N/A","N/A","14-11-0","0.560"
"201","The FEDS","135","22.6","1632","1591","","","","","","","N/A","N/A","N/A","15-20-0","0.429"
"1655","Screaming Eagles","136","22.6","1632","1591","","","","","","","N/A","N/A","N/A","6-4-0","0.600"
"250","The Dynamos","137","22.5","1630","1589","","","","","","","N/A","N/A","N/A","11-13-0","0.458"
"375","Robotic Plague","138","22.5","1630","1589","","","","","","","N/A","N/A","N/A","35-19-0","0.648"
"1261","Robo Lions Team1261","139","22.5","1630","1589","","","","","","","N/A","N/A","N/A","16-13-0","0.552"
"2200","BCR Blackout","140","22.5","1630","1589","","","","","","","N/A","N/A","N/A","16-11-0","0.593"
"1939","THE KUHNIGHTS","141","22.4","1630","1589","","","","","","","N/A","N/A","N/A","11-8-0","0.579"
"1","The Juggernauts","142","22.4","1629","1588","","","","","","","N/A","N/A","N/A","20-18-0","0.526"
"2590","Nemesis","143","22.4","1629","1588","","","","","","","N/A","N/A","N/A","15-6-0","0.714"
"384","SPARKY 384","144","22.2","1627","1587","","","","","","","N/A","N/A","N/A","16-9-0","0.640"
"694","StuyPulse","145","22.1","1626","1585","","","","","","","N/A","N/A","N/A","20-13-0","0.606"
"692","The Fembots","146","22.1","1626","1585","","","","","","","N/A","N/A","N/A","18-17-0","0.514"
"1305","Ice Cubed","147","22.1","1626","1585","","","","","","","N/A","N/A","N/A","15-13-0","0.536"
"988","Steel Phoenix","148","22","1625","1585","","","","","","","N/A","N/A","N/A","8-5-0","0.615"
"1378","Hilo Viking Robotics","149","22","1625","1585","","","","","","","N/A","N/A","N/A","7-5-0","0.583"
"60","Kingman FIRST Robotics Team...","150","22","1624","1584","","","","","","","N/A","N/A","N/A","31-13-0","0.705"
"2169","KING TeC","151","22","1624","1584","","","","","","","N/A","N/A","N/A","17-10-0","0.630"
"271","Mechanical Marauders","152","21.9","1624","1584","","","","","","","N/A","N/A","N/A","18-14-0","0.563"
"2604","Metal and Soul","153","21.9","1624","1583","","","","","","","N/A","N/A","N/A","12-10-0","0.545"
"973","Greybots","154","21.9","1623","1583","","","","","","","N/A","N/A","N/A","16-15-0","0.516"
"386","Team Voltage","155","21.8","1622","1582","","","","","","","N/A","N/A","N/A","19-14-0","0.576"
"1512","The Big Red","156","21.8","1622","1582","","","","","","","N/A","N/A","N/A","11-3-0","0.786"
"870","TEAM  R. I. C. E.","157","21.7","1622","1582","","","","","","","N/A","N/A","N/A","21-7-0","0.750"
"877","Pi Rho 'botics @ North Star","158","21.7","1621","1581","","","","","","","N/A","N/A","N/A","9-4-0","0.692"
"2035","The Rockin' Bots","159","21.6","1620","1581","","","","","","","N/A","N/A","N/A","20-9-0","0.690"
"488","Team XBOT","160","21.5","1619","1580","","","","","","","N/A","N/A","N/A","22-12-0","0.647"
"9","Roosevelt RoboRiders","161","21.4","1618","1579","","","","","","","N/A","N/A","N/A","5-4-0","0.556"
"155","The TechnoNuts","162","21.4","1618","1578","","","","","","","N/A","N/A","N/A","10-9-0","0.526"
"68","Truck Town Thunder","163","21.3","1617","1578","","","","","","","N/A","N/A","N/A","25-25-0","0.500"
"234","Cyber Blue","164","21.2","1615","1576","","","","","","","N/A","N/A","N/A","15-15-0","0.500"
"701","RoboVikes","165","21.1","1614","1575","","","","","","","N/A","N/A","N/A","18-14-0","0.563"
"364","Team Fusion 364","166","21.1","1614","1575","","","","","","","N/A","N/A","N/A","11-7-0","0.611"
"1429","TEAM KAOS","167","21","1613","1574","","","","","","","N/A","N/A","N/A","21-10-0","0.677"
"88","TJ²","168","20.9","1612","1573","","","","","","","N/A","N/A","N/A","21-16-0","0.568"
"312","HeatWave","169","20.9","1612","1573","","","","","","","N/A","N/A","N/A","9-9-0","0.500"
"1902","Exploding Bacon","170","20.8","1611","1573","","","","","","","N/A","N/A","N/A","17-12-0","0.586"
"322","Team Knight Riders","171","20.8","1610","1572","","","","","","","N/A","N/A","N/A","5-9-0","0.357"
"107","Team R.O.B.O.T.I.C.S.","172","20.8","1610","1572","","","","","","","N/A","N/A","N/A","13-15-0","0.464"
"555","Montclair Robotics","173","20.7","1609","1571","","","","","","","N/A","N/A","N/A","35-24-0","0.593"
"56","R.O.B.B.E.","174","20.7","1609","1571","","","","","","","N/A","N/A","N/A","10-12-0","0.455"
"180","S.P.A.M.","175","20.6","1608","1570","","","","","","","N/A","N/A","N/A","8-8-0","0.500"
"148","Robowranglers","176","20.6","1608","1570","","","","","","","N/A","N/A","N/A","41-9-0","0.820"
"192","GRT","177","20.6","1608","1570","","","","","","","N/A","N/A","N/A","22-17-0","0.564"
"1996","Wildcat Robotics","178","20.5","1607","1569","","","","","","","N/A","N/A","N/A","18-12-0","0.600"
"573","Mech Warriors","179","20.4","1606","1568","","","","","","","N/A","N/A","N/A","15-18-0","0.455"
"1098","Rockwood Robotics "Rock-Bots"","180","20.4","1606","1568","","","","","","","N/A","N/A","N/A","11-12-0","0.478"
"1712","Dawgma","181","20.4","1606","1568","","","","","","","N/A","N/A","N/A","7-6-0","0.538"
"1678","Citrus Circuits","182","20.3","1605","1567","","","","","","","N/A","N/A","N/A","7-6-0","0.538"
"339","Kilroy Robotics","183","20.2","1604","1566","","","","","","","N/A","N/A","N/A","12-9-0","0.571"
"1011","CRUSH","184","20.2","1604","1566","","","","","","","N/A","N/A","N/A","9-13-0","0.409"
"447","Team Roboto","185","20.2","1604","1566","","","","","","","N/A","N/A","N/A","6-6-0","0.500"
"1572","The Hammer Heads","186","20.2","1604","1566","","","","","","","N/A","N/A","N/A","13-13-0","0.500"
"1038","Lakota Robotics","187","20.2","1603","1566","","","","","","","N/A","N/A","N/A","7-10-0","0.412"
"1108","Panther Robotics","188","20.2","1603","1566","","","","","","","N/A","N/A","N/A","16-14-0","0.533"
"1466","Webb Robotics","189","20.1","1603","1565","","","","","","","N/A","N/A","N/A","4-8-0","0.333"
"1334","Red Devils","190","20","1601","1564","","","","","","","N/A","N/A","N/A","16-9-0","0.640"
"2177","The Robettes","191","20","1601","1564","","","","","","","N/A","N/A","N/A","13-12-0","0.520"
"910","The Foley Freeze","192","19.9","1600","1563","","","","","","","N/A","N/A","N/A","15-12-0","0.556"
"1771","North Gwinnett Robotics","193","19.9","1600","1563","","","","","","","N/A","N/A","N/A","8-11-0","0.421"
"1388","Eagle Robotics","194","19.8","1599","1562","","","","","","","N/A","N/A","N/A","24-13-0","0.649"
"1350","The Rambots","195","19.8","1598","1562","","","","","","","N/A","N/A","N/A","11-8-0","0.579"
"1058","PVC Pirates","196","19.7","1598","1561","","","","","","","N/A","N/A","N/A","11-3-0","0.786"
"2487","Mechanical Animals","197","19.7","1598","1561","","","","","","","N/A","N/A","N/A","17-7-0","0.708"
"247","Team 247 Da Bears","198","19.7","1598","1561","","","","","","","N/A","N/A","N/A","15-14-0","0.517"
"1741","Red Alert","199","19.7","1598","1561","","","","","","","N/A","N/A","N/A","13-12-0","0.520"
"2265","Fe Maidens","200","19.7","1597","1560","","","","","","","N/A","N/A","N/A","12-7-0","0.632"
"108","SigmaC@T Robotics Team","201","19.6","1597","1560","","","","","","","N/A","N/A","N/A","18-14-0","0.563"
"102","The Gearheads","202","19.6","1596","1560","","","","","","","N/A","N/A","N/A","15-19-0","0.441"
"2182","Tyborgs","203","19.6","1596","1560","","","","","","","N/A","N/A","N/A","7-4-0","0.636"
"1027","Mechatronic Maniacs","204","19.5","1596","1559","","","","","","","N/A","N/A","N/A","12-7-0","0.632"
"2034","IncrediBULLS","205","19.5","1596","1559","","","","","","","N/A","N/A","N/A","15-15-0","0.500"
"1539","Clover Eagle Robotics","206","19.5","1596","1559","","","","","","","N/A","N/A","N/A","7-6-0","0.538"
"2358","Bearbotics","207","19.5","1595","1559","","","","","","","N/A","N/A","N/A","7-7-0","0.500"
"2063","Green Machine","208","19.5","1595","1559","","","","","","","N/A","N/A","N/A","11-4-0","0.733"
"1001","Hacksaw","209","19.5","1595","1558","","","","","","","N/A","N/A","N/A","5-6-0","0.455"
"1065","The Moose","210","19.4","1595","1558","","","","","","","N/A","N/A","N/A","11-7-0","0.611"
"1094","Channel Cats","211","19.4","1595","1558","","","","","","","N/A","N/A","N/A","9-10-0","0.474"
"2150","W-Squared","212","19.4","1595","1558","","","","","","","N/A","N/A","N/A","10-5-0","0.667"
"1006","Fast Eddie Robotics","213","19.4","1594","1558","","","","","","","N/A","N/A","N/A","10-11-0","0.476"
"122","NASA Knights","214","19.3","1593","1557","","","","","","","N/A","N/A","N/A","10-10-0","0.500"
"830","The RatPack","215","19.3","1593","1557","","","","","","","N/A","N/A","N/A","16-12-0","0.571"
"245","Adambots","216","19.2","1593","1556","","","","","","","N/A","N/A","N/A","9-13-0","0.409"
"1230","The Lehman Lionics","217","19.2","1592","1556","","","","","","","N/A","N/A","N/A","10-11-0","0.476"
"2483","Clawbotz","218","19.2","1592","1556","","","","","","","N/A","N/A","N/A","19-12-0","0.613"
"2405","Techno Trojans","219","19.2","1592","1556","","","","","","","N/A","N/A","N/A","5-5-0","0.500"
"1987","Broncobots","220","19.2","1592","1556","","","","","","","N/A","N/A","N/A","8-10-0","0.444"
"2016","Mighty Monkey Wrenches","221","19.2","1592","1556","","","","","","","N/A","N/A","N/A","23-15-0","0.605"
"932","The Circuit Chargers","222","19.2","1592","1555","","","","","","","N/A","N/A","N/A","11-15-0","0.423"
"1178","DURT  (De Smet Ultimate Rob...","223","19.2","1592","1555","","","","","","","N/A","N/A","N/A","5-5-0","0.500"
"1816",""The Green Machine"","224","19.1","1591","1555","","","","","","","N/A","N/A","N/A","17-12-0","0.586"
"138","Entropy","225","19.1","1590","1554","","","","","","","N/A","N/A","N/A","12-7-0","0.632"
"1323","MadTown Robotics","226","19.1","1590","1554","","","","","","","N/A","N/A","N/A","17-14-0","0.548"
"57","Leopards","227","19","1589","1553","","","","","","","N/A","N/A","N/A","17-14-0","0.548"
"2344","The Saunders Droid Factory","228","19","1589","1553","","","","","","","N/A","N/A","N/A","17-14-0","0.548"
"1983","Skunk Works Robotics","229","19","1589","1553","","","","","","","N/A","N/A","N/A","25-9-0","0.735"
"288","The RoboDawgs","230","18.9","1589","1553","","","","","","","N/A","N/A","N/A","8-17-0","0.320"
"486","Positronic Panthers","231","18.9","1589","1553","","","","","","","N/A","N/A","N/A","15-17-0","0.469"
"832","OSCAR","232","18.9","1588","1553","","","","","","","N/A","N/A","N/A","18-11-0","0.621"
"1781","Lindblom Electric Eagles","233","18.9","1588","1552","","","","","","","N/A","N/A","N/A","7-5-0","0.583"
"888","Robotiators","234","18.8","1587","1552","","","","","","","N/A","N/A","N/A","11-15-0","0.423"
"522","ROBO WIZARDS","235","18.8","1587","1552","","","","","","","N/A","N/A","N/A","22-15-0","0.595"
"997","Spartan Robotics","236","18.8","1587","1551","","","","","","","N/A","N/A","N/A","8-12-0","0.400"
"1414","IHOT","237","18.8","1587","1551","","","","","","","N/A","N/A","N/A","9-3-0","0.750"
"1137","Rocket Sauce","238","18.7","1586","1551","","","","","","","N/A","N/A","N/A","9-5-0","0.643"
"177","Bobcat Robotics","239","18.7","1586","1551","","","","","","","N/A","N/A","N/A","13-12-0","0.520"
"930","Mukwonago BEARs","240","18.7","1586","1551","","","","","","","N/A","N/A","N/A","6-4-0","0.600"
"86","Team Resistance","241","18.7","1586","1551","","","","","","","N/A","N/A","N/A","13-8-0","0.619"
"2472","Centurions","242","18.7","1586","1551","","","","","","","N/A","N/A","N/A","13-8-0","0.619"
"2102","Team Paradox","243","18.6","1585","1550","","","","","","","N/A","N/A","N/A","20-9-0","0.690"
"1450","XQ Robotix","244","18.6","1584","1549","","","","","","","N/A","N/A","N/A","8-13-0","0.381"
"1357","High Voltage","245","18.5","1584","1549","","","","","","","N/A","N/A","N/A","7-13-0","0.350"
"1685","Tech-Know Commandos","246","18.5","1584","1549","","","","","","","N/A","N/A","N/A","5-3-0","0.625"
"876","Thunder Robotics","247","18.5","1584","1549","","","","","","","N/A","N/A","N/A","17-11-0","0.607"
"2591","RedTails","248","18.5","1583","1548","","","","","","","N/A","N/A","N/A","10-6-0","0.625"
"484","Roboforce","249","18.4","1583","1548","","","","","","","N/A","N/A","N/A","9-10-0","0.474"
"1155","SciBorgs","250","18.4","1583","1548","","","","","","","N/A","N/A","N/A","9-12-0","0.429"
"467","Center of Mass","251","18.4","1582","1547","","","","","","","N/A","N/A","N/A","12-12-0","0.500"
"2054","Tech Vikes","252","18.4","1582","1547","","","","","","","N/A","N/A","N/A","7-4-0","0.636"
"94","The  TechnoJays","253","18.3","1582","1547","","","","","","","N/A","N/A","N/A","13-3-0","0.813"
"1318","Issaquah Robotics Society","254","18.3","1582","1547","","","","","","","N/A","N/A","N/A","14-14-0","0.500"
"2386","Trojans","255","18.3","1582","1547","","","","","","","N/A","N/A","N/A","17-9-0","0.654"
"293","SPIKE","256","18.3","1581","1547","","","","","","","N/A","N/A","N/A","12-8-0","0.600"
"1991","The Dragons","257","18.2","1581","1546","","","","","","","N/A","N/A","N/A","12-12-0","0.500"
"2624","BotCatz","258","18.2","1581","1546","","","","","","","N/A","N/A","N/A","8-7-0","0.533"
"85","B.O.B. (Built on Brains)","259","18.2","1580","1546","","","","","","","N/A","N/A","N/A","14-15-0","0.483"
"1501","Team THRUST","260","18.2","1580","1545","","","","","","","N/A","N/A","N/A","5-7-0","0.417"
"2609","BeaverworX","261","18.2","1580","1545","","","","","","","N/A","N/A","N/A","11-12-0","0.478"
