"num","team","epa_rank","total_epa","norm_epa","unitless_epa","auto_epa","teleop_epa","endgame_epa","rp_1_epa","rp_2_epa","rp_3_epa","next_event_key","next_event_name","next_event_week","record","winrate"
"271","Mechanical Marauders","45","23.8","1689","1664","","","","","","","N/A","N/A","N/A","25-19-0","0.568"
"126","Gael Force","46","23.4","1684","1660","","","","","","","N/A","N/A","N/A","18-13-0","0.581"
"1519","Mechanical Mayhem","47","23.4","1683","1659","","","","","","","N/A","N/A","N/A","16-6-0","0.727"
"58","The Riot Crew","48","23.3","1683","1659","","","","","","","N/A","N/A","N/A","9-5-0","0.643"
"272","Cyber Crusaders","49","23.3","1682","1658","","","","","","","N/A","N/A","N/A","23-8-0","0.742"
"963","South Bulldogs Robotics","50","23.3","1682","1658","","","","","","","N/A","N/A","N/A","11-4-0","0.733"
"330","The Beach Bots","51","23.2","1681","1657","","","","","","","N/A","N/A","N/A","27-8-0","0.771"
"610","Crescent Coyotes","52","23.2","1681","1657","","","","","","","N/A","N/A","N/A","20-12-0","0.625"
"93","NEW Apple Corps","53","23","1678","1654","","","","","","","N/A","N/A","N/A","23-15-0","0.605"
"451","Cat Attack Robotics","54","23","1678","1654","","","","","","","N/A","N/A","N/A","32-14-0","0.696"
"1305","Ice Cubed","55","22.9","1677","1654","","","","","","","N/A","N/A","N/A","19-14-0","0.576"
"375","Robotic Plague","56","22.7","1675","1651","","","","","","","N/A","N/A","N/A","31-8-0","0.795"
"563","Thrashers","57","22.7","1675","1651","","","","","","","N/A","N/A","N/A","21-13-0","0.618"
"706","Cyberhawks","58","22.6","1674","1650","","","","","","","N/A","N/A","N/A","9-7-0","0.563"
"179","Children of the Swamp","59","22.6","1674","1650","","","","","","","N/A","N/A","N/A","13-10-0","0.565"
"378","The Circuit Stompers","60","22.6","1673","1650","","","","","","","N/A","N/A","N/A","18-12-0","0.600"
"329","Mohawks","61","22.5","1671","1648","","","","","","","N/A","N/A","N/A","14-4-0","0.778"
"343","Metal-In-Motion","62","22.4","1670","1647","","","","","","","N/A","N/A","N/A","24-12-0","0.667"
"191","X-CATS","63","22.3","1669","1646","","","","","","","N/A","N/A","N/A","18-8-0","0.692"
"935","RaileRobotics","64","22.2","1668","1645","","","","","","","N/A","N/A","N/A","17-5-0","0.773"
"549","DevilDawgs","65","22.2","1667","1645","","","","","","","N/A","N/A","N/A","16-8-0","0.667"
"1006","Fast Eddie Robotics","66","22.2","1667","1644","","","","","","","N/A","N/A","N/A","19-14-0","0.576"
"222","Tigertrons","67","22.2","1667","1644","","","","","","","N/A","N/A","N/A","10-12-0","0.455"
"85","B.O.B. (Built on Brains)","68","22.1","1666","1644","","","","","","","N/A","N/A","N/A","27-16-0","0.628"
"1024","Kil-A-Bytes","69","22","1664","1642","","","","","","","N/A","N/A","N/A","27-9-0","0.750"
"1241","THEORY6","70","22","1664","1642","","","","","","","N/A","N/A","N/A","24-6-0","0.800"
"1680","Fort Erie Secondary School","71","21.8","1662","1640","","","","","","","N/A","N/A","N/A","24-20-0","0.545"
"20","The Rocketeers","72","21.7","1660","1639","","","","","","","N/A","N/A","N/A","8-6-0","0.571"
"510","Hawaii Five-10","73","21.7","1660","1638","","","","","","","N/A","N/A","N/A","8-5-0","0.615"
"11","MORT","74","21.6","1659","1637","","","","","","","N/A","N/A","N/A","23-12-0","0.657"
"1276","Kaizen Blitz","75","21.6","1659","1637","","","","","","","N/A","N/A","N/A","17-5-0","0.773"
"40","Checkmate","76","21.5","1658","1636","","","","","","","N/A","N/A","N/A","22-17-0","0.564"
"1756","Argos","77","21.5","1658","1636","","","","","","","N/A","N/A","N/A","22-6-0","0.786"
"141","WOBOT","78","21.5","1657","1636","","","","","","","N/A","N/A","N/A","32-16-0","0.667"
"858","Demons Robotics","79","21.4","1657","1635","","","","","","","N/A","N/A","N/A","14-12-0","0.538"
"234","Cyber Blue","80","21.3","1655","1634","","","","","","","N/A","N/A","N/A","17-18-0","0.486"
"291","CIA - Creativity In Action","81","21.2","1654","1633","","","","","","","N/A","N/A","N/A","33-13-0","0.717"
"492","Titan Robotics Club","82","21.2","1653","1632","","","","","","","N/A","N/A","N/A","7-12-0","0.368"
"486","Positronic Panthers","83","21","1651","1630","","","","","","","N/A","N/A","N/A","18-16-0","0.529"
"852","ARC Robotics","84","21","1651","1630","","","","","","","N/A","N/A","N/A","16-8-0","0.667"
"525","Swartdogs","85","20.8","1649","1628","","","","","","","N/A","N/A","N/A","11-10-0","0.524"
"909","Junkyard Crew","86","20.8","1647","1627","","","","","","","N/A","N/A","N/A","11-1-0","0.917"
"1759","Potatoes","87","20.7","1647","1627","","","","","","","N/A","N/A","N/A","8-4-0","0.667"
"74","Team CHAOS","88","20.7","1646","1626","","","","","","","N/A","N/A","N/A","19-17-0","0.528"
"716","Who'sCTEKS","89","20.6","1645","1625","","","","","","","N/A","N/A","N/A","17-9-0","0.654"
"1","The Juggernauts","90","20.4","1643","1623","","","","","","","N/A","N/A","N/A","19-13-0","0.594"
"888","Robotiators","91","20.4","1642","1622","","","","","","","N/A","N/A","N/A","25-14-0","0.641"
"418","Purple Haze","92","20.2","1641","1621","","","","","","","N/A","N/A","N/A","12-10-0","0.545"
"503","25 Years of Frog Force","93","20.2","1640","1620","","","","","","","N/A","N/A","N/A","25-15-0","0.625"
"360","The Revolution","94","20.2","1640","1620","","","","","","","N/A","N/A","N/A","12-4-0","0.750"
"1414","IHOT","95","20","1637","1618","","","","","","","N/A","N/A","N/A","17-8-0","0.680"
"662","Rocky Mountain Robotics","96","19.8","1635","1615","","","","","","","N/A","N/A","N/A","9-11-0","0.450"
"188","Blizzard","97","19.6","1632","1612","","","","","","","N/A","N/A","N/A","25-10-0","0.714"
"102","The Gearheads","98","19.5","1631","1612","","","","","","","N/A","N/A","N/A","17-11-0","0.607"
"33","Killer Bees","99","19.5","1631","1612","","","","","","","N/A","N/A","N/A","34-23-0","0.596"
"116","Epsilon Delta","100","19.5","1631","1612","","","","","","","N/A","N/A","N/A","14-8-0","0.636"
